# Problem = StaticVNFPlacementProblem
# Variables = 1
# Objectives = 3
20,41,5,1,36,57,75,46,9,27,59,69,66,18,38,37,29,13,32,17,12,53,39,35,40,58,42,26,60,31,45,55,28,49,0,19,7,72,61,64,54,6,25,76,47,52,23,22,8,44,16,63,70,11,21,10,14,34,67,24,50,48,30,51,74,62,3,65,43,33,68,71,2,15,73,56,4 2981.0 43.99600000000001 20.0
20,41,33,1,36,57,75,46,9,27,59,69,18,38,37,66,29,13,32,17,12,53,39,35,40,58,60,23,42,26,31,44,45,55,28,0,3,64,72,47,22,76,54,19,51,25,7,52,8,62,6,16,63,70,11,10,21,14,34,24,50,48,30,61,74,43,68,65,56,5,71,2,15,67,73,49,4 3230.0 56.178000000000004 13.0
20,41,33,1,36,57,75,46,9,27,59,69,18,38,37,66,29,13,32,17,12,53,39,58,40,60,23,42,26,31,64,45,55,28,6,49,0,19,35,47,72,61,8,54,51,25,7,52,22,73,44,16,63,70,11,10,21,14,34,24,50,48,30,76,74,43,68,65,56,5,71,2,15,67,62,3,4 3160.0 43.738 14.0
20,41,5,1,36,57,75,46,9,27,59,69,66,18,38,37,29,13,32,17,53,35,39,61,40,60,23,42,26,58,31,45,55,28,49,0,64,19,47,72,12,54,51,25,76,7,52,22,8,44,16,63,70,11,10,21,14,34,67,24,50,48,30,6,74,62,3,65,43,68,33,71,2,15,73,56,4 2948.0 47.516000000000005 19.0
20,41,5,1,36,57,75,46,9,27,59,69,66,18,38,37,29,13,32,17,53,39,35,40,19,12,23,42,26,58,31,64,45,55,28,49,0,60,72,61,7,54,6,25,76,47,52,22,8,44,16,63,70,11,21,10,14,34,67,24,50,48,30,51,74,62,3,65,43,33,71,2,15,73,68,56,4 2885.0 48.44200000000001 20.0
20,41,5,1,36,57,75,46,9,27,59,69,66,18,38,37,29,13,32,17,53,39,12,35,40,58,60,23,42,26,31,24,64,45,55,28,19,7,72,61,49,54,51,25,76,47,52,22,8,44,16,63,71,70,11,21,10,14,34,67,0,50,48,30,6,74,62,3,65,43,33,2,15,73,68,56,4 3063.0 50.596000000000004 17.0
20,41,5,1,36,57,75,46,9,27,59,69,66,18,38,37,29,13,32,17,53,39,12,35,40,58,60,23,42,26,31,45,55,28,49,0,19,7,72,61,64,54,51,25,76,47,52,22,8,44,16,63,71,70,11,21,10,14,34,67,24,50,48,30,6,74,62,3,65,43,33,2,15,73,68,56,4 3039.0 53.048 18.0
20,18,5,1,36,57,75,46,9,27,59,69,66,41,38,37,29,13,32,17,12,53,39,35,40,58,23,42,26,60,31,45,55,28,49,0,19,7,72,61,64,54,6,25,76,47,52,22,8,44,16,63,70,11,21,10,14,34,67,24,50,48,30,51,74,62,3,65,43,33,71,2,15,73,68,56,4 2871.0 48.83200000000001 20.0
20,41,5,1,36,57,75,46,9,27,59,69,66,18,38,37,29,13,32,17,12,53,39,61,40,60,23,42,26,58,31,64,45,55,28,49,0,19,35,47,72,54,51,25,76,7,52,22,8,10,44,16,63,11,21,70,14,34,67,24,50,48,30,6,74,62,3,65,43,33,71,2,15,73,68,56,4 2973.0 44.352000000000004 19.0
#
35,12,39,3,1,34,9,67,4,36,58,28,69,47,53,21,2,16,19,55,48,31,15,63,10,26,52,5,49,45,74,76,7,65,25,42,73,68,29,38,43,27,22,18,72,66,33,50,64,46,13,23,56,70,62,51,40,75,17,14,11,37,71,44,24,59,32,0,6,8,30,41,20,60,54,61,57 3204.0 43.17000000000001 17.0
35,12,39,3,1,19,73,40,30,74,4,28,45,5,34,71,16,48,33,50,36,37,15,63,10,26,52,8,69,2,59,7,65,29,42,9,25,38,43,27,18,72,66,53,55,0,57,75,13,60,41,56,21,46,14,22,54,44,64,49,70,11,47,32,17,62,24,6,67,76,68,23,20,31,58,61,51 3469.0 63.60800000000001 12.0
35,12,39,3,1,34,9,67,4,36,58,28,69,47,53,21,2,16,19,55,48,31,15,63,10,26,52,30,45,74,68,7,29,42,73,25,38,43,27,22,18,72,66,33,50,64,46,13,23,56,70,62,51,76,5,40,75,17,14,11,37,71,44,24,59,32,0,6,8,65,49,41,20,60,54,57,61 3233.0 44.410000000000004 15.0
35,12,39,3,1,34,9,19,4,62,58,28,69,47,53,2,16,67,55,48,31,15,74,63,37,26,49,30,66,29,52,7,65,45,42,5,17,43,27,22,18,72,21,33,50,64,46,13,23,60,70,51,76,73,25,40,75,38,14,11,10,71,44,24,59,32,0,36,6,8,68,41,20,54,56,61,57 2848.0 55.22400000000001 15.0
35,12,39,3,1,34,9,67,4,62,58,28,69,47,53,2,74,16,19,55,48,31,15,63,37,26,49,30,66,29,52,7,65,45,42,5,17,43,27,22,18,72,21,33,50,64,46,13,23,60,70,51,76,73,25,40,75,38,14,11,10,71,44,24,59,32,0,36,6,8,68,41,20,54,56,61,57 2856.0 52.22400000000001 15.0
35,12,39,3,1,34,9,67,4,62,58,69,47,53,2,16,19,28,55,48,31,15,21,63,10,25,49,75,45,74,52,7,65,29,42,5,26,17,43,22,18,72,66,33,50,64,27,23,13,46,60,70,51,76,73,40,30,38,14,11,37,71,44,24,59,32,0,36,6,8,68,41,20,56,54,61,57 2853.0 53.83400000000001 15.0
35,12,39,3,1,34,9,19,4,62,58,69,28,47,53,74,2,16,67,55,48,31,15,63,10,26,49,30,66,29,52,7,65,45,42,5,17,43,22,18,72,21,33,50,27,23,13,46,60,70,51,76,73,40,75,25,38,14,41,37,71,44,24,59,32,11,0,36,6,8,68,64,20,54,56,61,57 2850.0 52.02400000000001 17.0
35,12,39,3,1,34,9,67,4,62,58,28,69,47,53,21,2,16,19,55,48,31,15,63,10,26,52,30,45,74,49,7,65,29,42,5,71,17,43,27,22,18,72,66,33,50,64,46,13,23,56,70,36,51,76,73,40,75,38,14,11,37,25,44,24,59,32,0,6,8,68,41,20,60,54,61,57 3028.0 65.63400000000001 14.0
35,12,39,3,1,34,9,67,4,62,58,28,69,47,53,21,2,16,19,55,48,31,15,63,10,26,52,30,45,74,49,7,65,29,42,5,25,17,43,27,22,20,72,66,33,50,64,46,13,23,56,70,51,76,73,40,75,38,14,11,37,36,71,44,24,59,32,0,57,6,8,68,18,60,54,61,41 3102.0 52.70400000000001 14.0
35,12,39,3,1,34,9,67,4,62,58,28,69,47,53,74,2,16,19,55,48,31,15,63,10,26,49,30,66,29,52,7,65,45,42,5,17,43,22,18,72,21,33,50,27,23,13,46,60,70,51,76,73,40,75,25,38,14,41,37,71,44,24,59,32,11,0,36,6,8,68,64,20,54,56,61,57 2855.0 51.02400000000001 17.0
35,12,39,3,1,34,9,67,4,36,58,28,69,47,53,21,2,16,42,55,48,31,15,63,10,26,49,30,45,74,76,7,65,29,19,5,25,17,43,27,22,18,72,66,33,50,64,46,13,23,56,70,51,52,73,40,75,62,14,11,37,71,44,24,59,32,0,6,8,38,68,41,20,60,54,57,61 3139.0 46.728 17.0
#
36,62,67,27,19,9,21,33,59,11,47,20,30,2,70,43,49,10,57,28,54,74,12,23,13,68,32,69,60,50,41,25,37,71,17,1,16,44,39,75,56,46,61,42,40,72,24,51,3,34,66,26,38,48,18,29,53,52,7,15,4,14,8,22,5,73,76,35,58,31,45,65,64,0,63,6,55 2861.0 54.580000000000005 21.0
35,12,73,74,66,5,29,3,58,0,24,9,26,31,36,65,18,28,59,49,52,23,63,70,68,69,60,27,61,25,34,37,30,71,17,40,1,16,44,39,75,56,13,38,54,51,42,8,47,7,76,21,41,14,53,4,50,15,2,6,64,20,57,48,22,33,32,46,67,62,43,45,11,72,10,55,19 3130.0 42.328 19.0
35,12,57,32,21,1,37,58,61,0,24,8,26,31,68,65,25,28,33,36,6,16,29,2,54,49,19,76,52,55,43,18,72,30,71,17,14,53,38,39,11,56,45,50,40,13,3,9,66,64,4,42,67,7,70,27,15,60,51,44,20,59,23,22,5,73,47,75,63,62,10,34,41,69,48,74,46 3326.0 63.408000000000015 12.0
35,12,73,74,66,5,29,60,58,0,24,69,26,31,36,65,18,28,59,49,13,52,23,63,70,68,9,3,27,61,25,34,37,30,71,17,40,1,16,44,39,75,56,38,54,51,42,8,47,7,76,21,41,14,53,4,50,15,2,6,64,20,57,48,22,33,32,46,67,62,43,45,11,72,10,55,19 3071.0 43.68000000000001 17.0
36,62,67,27,19,9,21,33,8,11,47,20,30,2,70,43,49,10,57,28,54,74,12,32,23,13,68,69,60,50,41,25,37,71,17,1,16,44,39,75,56,46,61,51,42,40,72,24,3,34,66,26,38,48,18,29,53,52,15,7,4,14,59,22,5,73,76,35,58,31,45,65,64,0,63,6,55 2880.0 52.66000000000001 21.0
35,12,73,74,66,5,29,60,58,0,24,69,26,31,36,65,18,28,59,49,61,13,52,23,63,70,68,9,3,27,25,34,37,30,71,17,40,1,16,44,39,75,56,38,54,51,42,8,47,7,76,21,41,14,53,4,50,15,2,6,64,20,57,48,22,33,32,46,67,62,43,45,11,72,10,55,19 3138.0 48.35200000000002 14.0
36,62,67,27,19,9,21,33,59,11,47,20,30,2,70,43,49,10,57,28,54,74,12,32,23,13,68,69,60,50,41,25,37,71,17,16,1,44,39,75,56,46,61,51,42,40,72,24,3,34,66,26,38,48,18,29,53,52,15,7,4,14,8,22,5,73,76,35,58,31,45,64,65,0,63,6,55 2912.0 52.02 20.0
35,12,73,74,66,5,29,60,58,0,24,69,26,31,36,65,18,28,59,49,61,13,52,23,63,70,68,9,3,27,25,34,37,30,71,17,40,1,16,44,39,75,56,38,54,51,42,8,47,7,76,21,41,14,53,4,50,62,15,2,6,64,20,57,48,22,33,32,46,67,43,45,11,72,10,55,19 3141.0 47.44200000000001 14.0
#
39,73,0,35,2,48,31,9,43,54,7,14,16,25,71,10,12,42,30,58,29,19,3,28,44,11,51,64,18,69,47,23,59,74,4,40,55,63,72,56,24,26,61,17,34,46,22,60,62,33,27,67,1,37,41,13,52,68,6,15,57,70,36,32,66,75,76,5,53,45,50,49,21,38,8,65,20 2938.0 45.648 19.0
53,73,44,35,2,42,17,9,37,54,7,22,16,25,71,18,13,52,47,10,26,39,0,23,28,72,55,51,3,33,43,75,48,32,1,64,21,4,30,46,58,40,60,29,59,14,8,19,38,76,67,12,24,11,49,61,36,41,27,6,15,70,31,68,20,65,69,74,57,45,56,63,34,66,62,5,50 3433.0 79.60799999999999 13.0
39,73,0,35,2,48,31,9,21,54,7,14,16,25,71,10,12,30,58,29,19,3,28,44,11,42,51,64,18,69,47,59,23,4,40,74,55,63,72,56,24,26,61,17,34,46,22,60,62,33,27,67,1,37,41,13,52,68,6,15,57,70,53,32,66,75,76,5,36,45,50,49,43,38,8,65,20 3053.0 47.01800000000001 14.0
