# Problem = StaticVNFPlacementProblem
# Variables = 1
# Objectives = 6
42,4,12,23,2,33,49,24,6,44,50,11,52,35,54,26,25,13,43,40,37,21,45,31,17,15,29,27,0,41,30,36,32,51,55,5,20,8,7,22,14,16,18,34,9,1,39,28,46,47,19,38,10,48,53,3 2541.0 57.997 13.0 127200.0 1.5745675777988615 42.89
35,5,29,4,6,48,40,11,0,34,50,44,8,10,25,30,41,3,49,2,37,42,16,13,27,9,31,55,23,24,14,1,39,19,12,22,32,47,26,43,38,46,54,20,51,52,17,15,45,28,7,36,21,53,33,18 2256.0 44.220000000000006 16.0 94800.0 1.6016892260436428 44.48700000000001
35,5,29,4,22,6,40,48,11,0,34,50,44,10,8,30,41,3,49,2,37,25,42,16,13,27,39,31,55,24,1,14,23,19,9,32,47,26,43,38,46,54,20,51,17,52,15,12,45,28,7,36,21,53,33,18 2481.0 55.830000000000005 14.0 120300.0 1.47511214943074 40.839999999999996
35,5,29,4,6,40,48,11,0,34,50,44,8,10,25,30,17,3,49,2,54,42,16,13,27,9,31,55,23,24,1,14,39,19,22,32,47,26,43,38,46,37,20,51,41,52,15,12,7,28,45,36,21,53,33,18 2254.0 46.5 15.0 93400.0 1.6478765291745727 45.095000000000006
35,5,29,4,6,48,40,11,0,34,25,8,10,44,30,50,17,3,49,2,37,42,16,13,27,1,9,55,23,24,31,14,39,19,22,32,47,26,43,38,46,54,20,51,41,52,15,12,7,28,45,36,21,53,33,18 2254.0 44.220000000000006 16.0 93900.0 1.6163371615275142 44.614999999999995
#
9,18,30,49,39,1,23,15,53,31,26,0,11,19,6,46,13,7,4,5,45,50,29,8,52,48,40,38,47,10,43,16,22,42,28,17,20,54,24,41,12,35,21,32,27,34,3,25,14,51,44,33,36,2,37,55 2589.0 45.38 14.0 135400.0 1.362475455024814 38.78999999999999
9,18,30,49,22,1,23,15,53,31,11,19,5,6,46,13,7,4,45,50,29,8,52,0,41,48,40,47,10,43,38,16,39,42,28,26,17,20,54,24,12,35,21,32,27,34,3,2,51,25,14,44,33,36,37,55 2457.0 55.437000000000005 13.0 116000.0 1.4004904576612907 38.724999999999994
9,18,30,49,22,1,23,15,53,31,11,19,5,6,45,46,13,40,4,50,29,8,26,52,7,0,41,48,47,10,43,38,16,39,42,28,17,20,54,24,12,35,21,32,27,34,3,25,14,51,44,36,2,33,37,55 2349.0 59.68200000000001 17.0 101600.0 1.4910287113377612 40.851
9,18,30,49,22,1,23,15,53,31,11,19,45,5,6,4,13,7,46,50,29,8,26,52,0,41,48,40,47,10,24,43,38,16,20,42,28,17,54,12,35,21,32,27,34,39,3,51,25,14,44,33,36,2,37,55 2440.0 65.697 14.0 111300.0 1.3994831451612906 38.739999999999995
9,18,30,49,22,1,23,15,53,31,11,19,5,6,45,46,13,7,50,29,8,26,52,0,41,48,40,47,10,24,43,38,16,39,42,28,4,17,20,54,12,35,21,32,27,34,3,2,51,25,44,33,36,14,37,55 2353.0 58.71600000000001 17.0 101200.0 1.4912547113377608 40.851
9,18,30,49,22,1,23,15,53,31,11,19,5,6,45,46,13,40,4,50,29,8,26,52,7,0,41,48,47,10,43,38,16,39,42,28,17,20,54,24,12,35,21,32,27,34,3,25,14,51,44,36,2,37,33,55 2335.0 59.68200000000001 16.0 100100.0 1.4898050054554082 40.891
9,18,30,49,22,1,23,15,53,31,11,19,5,6,45,46,13,0,4,50,29,8,26,52,7,41,48,40,47,10,43,38,16,39,42,28,17,20,54,24,12,35,21,32,27,34,3,25,14,51,44,36,2,37,33,55 2341.0 58.782000000000004 16.0 100500.0 1.489921005455408 40.891
9,18,30,49,22,1,45,23,15,53,31,11,19,5,6,46,13,7,4,0,26,50,29,8,52,41,48,40,47,10,24,43,38,16,20,42,28,17,39,54,12,35,21,32,27,34,3,25,14,51,44,36,2,37,33,55 2347.0 58.715999999999994 16.0 100500.0 1.4902110054554076 40.891
9,18,30,49,22,1,11,23,15,53,31,45,19,5,6,46,13,7,50,29,8,26,52,0,41,48,40,47,10,24,43,38,16,4,20,42,28,17,39,54,12,35,21,32,27,34,3,25,14,51,44,36,2,37,33,55 2339.0 58.71600000000001 16.0 99700.0 1.4900310054554078 40.891
#
38,45,11,21,47,12,18,51,19,0,14,28,3,44,15,27,42,36,1,16,23,34,40,24,26,33,17,41,55,8,54,4,29,30,5,31,6,50,52,39,49,53,37,22,9,35,48,2,32,7,43,10,46,25,20,13 2210.0 38.452 15.0 86200.0 1.4225944695725683 41.559000000000005
38,45,11,21,47,51,18,12,19,0,14,28,3,44,15,27,42,36,1,16,23,34,24,33,40,17,41,55,8,4,46,29,30,5,31,6,54,50,52,39,49,53,37,22,9,35,48,2,32,7,10,43,26,25,20,13 2168.0 50.402 13.0 80000.0 1.4041993217595972 40.4
38,18,11,21,47,12,51,19,0,45,14,28,3,15,27,42,36,1,16,23,34,40,24,33,44,41,55,8,4,46,5,29,30,31,6,54,50,49,52,39,53,17,37,22,9,35,48,2,32,7,10,43,26,25,20,13 2121.0 58.07000000000001 15.0 71500.0 1.3525184910961905 38.73
38,45,11,21,47,12,18,51,19,0,14,28,3,15,27,42,36,44,1,16,23,34,40,46,24,33,41,6,31,55,8,4,29,30,5,54,50,52,39,49,53,17,37,22,9,35,48,2,32,7,10,43,26,25,20,13 2082.0 59.658 14.0 67400.0 1.3664864054700046 39.625
38,18,11,21,47,45,51,19,12,0,14,28,3,15,27,42,36,44,1,16,23,34,40,46,24,33,41,55,8,54,52,4,29,30,5,31,6,50,39,49,53,17,37,22,9,35,48,2,32,7,43,10,26,25,20,13 2102.0 62.126000000000005 15.0 68600.0 1.3523384910961904 38.73
38,45,11,21,47,12,18,51,19,0,14,28,3,15,27,42,36,1,16,23,34,40,24,33,44,41,46,8,4,55,5,29,30,31,6,54,50,52,39,49,53,17,37,22,9,35,48,2,32,7,43,10,26,25,20,13 2082.0 55.602000000000004 14.0 68400.0 1.3662824054700045 39.625
38,45,11,21,47,12,18,51,19,0,14,28,3,15,27,42,36,44,1,16,23,34,40,46,24,33,41,52,8,54,55,4,29,30,5,31,6,50,39,49,26,53,17,22,37,9,35,48,2,32,7,10,43,25,20,13 2095.0 53.808 14.0 69800.0 1.3664664054700046 39.625
38,45,11,21,47,12,18,51,19,0,14,28,3,15,27,42,36,1,16,23,34,44,40,46,24,33,41,55,8,54,52,4,29,30,5,31,50,17,39,49,53,6,37,22,9,35,48,2,32,7,10,43,26,25,20,13 2088.0 54.458 14.0 69100.0 1.3663324054700046 39.625
38,45,11,21,47,12,18,51,19,0,14,15,3,28,27,42,36,44,1,16,23,34,40,46,24,33,41,6,31,55,8,4,29,30,5,54,50,52,39,49,53,17,37,22,9,35,48,2,32,7,10,43,26,25,20,13 2084.0 59.658 14.0 66900.0 1.3664724054700044 39.625
#
20,38,44,39,34,33,21,10,28,42,31,50,37,35,0,46,14,48,1,30,47,32,8,19,11,51,36,41,52,49,22,25,2,23,4,26,55,24,45,5,29,43,7,13,54,9,17,16,18,3,27,6,40,12,53,15 2264.0 49.61 17.0 96400.0 1.5717263419117646 43.03
20,38,44,30,33,34,39,21,10,28,42,31,50,37,35,0,52,14,48,1,47,32,8,19,18,11,51,36,41,46,49,22,54,2,23,4,26,55,24,15,5,29,43,12,13,25,9,17,16,3,27,6,40,7,53,45 2375.0 41.39600000000001 18.0 108400.0 1.60518765595351 43.519999999999996
20,38,44,30,34,33,21,10,39,42,31,0,37,35,8,14,48,50,1,47,32,52,19,11,51,36,41,28,46,49,22,25,2,23,4,26,55,24,15,5,29,43,12,13,54,9,17,16,18,27,3,6,40,7,53,45 2483.0 76.35600000000001 13.0 117600.0 1.508174336100569 41.75
20,38,44,39,34,33,21,10,28,42,31,50,37,35,0,46,14,48,1,30,47,32,8,19,11,51,36,41,52,49,22,25,2,4,26,55,24,45,5,29,43,7,23,13,54,9,17,16,18,3,27,40,12,6,53,15 2270.0 49.61 17.0 97000.0 1.5447908713235294 42.515
38,44,30,34,33,21,10,39,42,20,31,50,37,35,0,8,14,48,1,47,32,52,19,11,51,41,54,46,49,36,22,28,2,23,4,26,55,24,15,5,29,43,12,13,25,9,17,16,18,3,27,6,40,7,53,45 2528.0 65.33500000000001 15.0 124500.0 1.4806404314516128 40.68600000000001
20,38,44,39,34,33,21,10,28,42,31,50,37,35,0,46,14,48,1,30,47,32,8,19,11,51,36,41,52,49,22,25,2,23,4,26,55,24,45,5,43,7,13,54,9,17,16,18,3,27,6,29,40,12,53,15 2257.0 46.61 17.0 96500.0 1.5714903419117645 43.03
20,38,44,39,34,33,21,10,28,42,31,50,37,35,0,46,14,48,1,30,47,32,8,19,11,51,36,41,52,49,22,25,2,23,4,26,55,24,45,5,29,43,12,13,54,9,17,16,18,3,27,6,40,7,53,15 2272.0 44.905 17.0 96500.0 1.5721243419117645 43.03
#
0,53,7,54,4,25,6,26,23,42,52,39,36,48,11,47,49,45,9,38,34,17,24,14,35,33,1,29,21,10,41,3,51,5,40,12,46,28,16,30,37,15,2,31,22,27,19,18,8,43,13,55,20,32,50,44 2657.0 44.956 14.0 140700.0 1.3984528584574032 41.726
6,19,42,40,31,23,49,20,32,10,4,54,8,43,39,38,1,33,51,0,16,28,3,11,17,13,7,45,35,52,5,53,41,18,36,21,55,14,48,34,26,25,47,15,27,24,30,29,50,9,46,12,37,2,22,44 2318.0 73.00500000000001 12.0 99200.0 1.4851581596117354 40.805
43,6,19,16,40,31,23,49,20,32,10,4,54,8,38,1,33,51,0,39,42,29,11,13,3,7,53,45,35,52,5,41,44,18,36,21,55,14,48,34,26,25,47,15,27,24,30,28,50,9,17,12,37,2,22,46 2336.0 87.907 12.0 101300.0 1.3358727897022333 38.15
6,19,42,40,31,23,49,20,32,10,54,4,8,43,39,38,1,33,51,0,16,7,3,29,13,11,45,35,53,5,52,14,41,44,18,36,21,48,34,26,25,47,15,46,17,24,30,28,50,9,27,12,37,2,22,55 2206.0 52.375 14.0 86800.0 1.4833493999963507 40.379999999999995
6,19,42,40,31,23,49,20,32,10,4,54,8,43,39,38,1,33,28,51,0,16,7,44,13,3,11,45,35,52,53,5,25,18,36,21,55,14,48,34,26,41,47,15,27,24,30,29,50,9,17,12,37,2,22,46 2244.0 52.425 14.0 88500.0 1.4309574388957815 40.11
6,19,42,40,31,23,49,20,32,10,4,54,8,17,39,38,1,33,51,0,16,7,3,28,13,11,45,35,48,52,53,5,14,41,44,18,36,21,34,26,25,47,15,27,24,30,43,29,50,9,46,12,37,2,22,55 2217.0 66.487 14.0 87500.0 1.4600899294081158 39.865
#
