# Problem = StaticVNFPlacementProblem
# Variables = 1
# Objectives = 6
19,27,6,3,11,26,16,21,2,28,0,4,15,22,25,8,23,18,12,7,29,10,1,5,14,24,17,20,9,13 1111.0 44.72 9.0 48300.0 0.7181483920595534 21.449999999999996
19,27,6,3,11,26,24,2,28,7,15,22,1,8,23,29,4,0,12,17,10,25,16,5,14,18,21,20,9,13 1059.0 38.739999999999995 8.0 41600.0 0.7304071975806452 21.589999999999996
19,27,6,3,11,26,29,21,2,28,7,15,22,1,8,23,18,16,12,0,17,10,4,5,14,24,25,20,9,13 1060.0 38.74 8.0 42000.0 0.7302471975806453 21.589999999999996
19,27,6,3,11,26,29,21,2,5,7,15,22,24,8,10,18,16,12,0,17,23,1,28,14,4,25,20,13,9 1065.0 38.739999999999995 8.0 42800.0 0.7303671975806453 21.589999999999996
#
3,9,2,7,0,28,16,29,5,19,14,27,15,10,25,23,26,24,6,12,4,8,11,1,20,17,13,18,22,21 1010.0 51.199999999999996 10.0 34800.0 0.7191297766749379 22.085
28,9,14,18,27,29,16,22,26,7,0,2,19,15,10,25,23,4,24,6,8,11,1,12,20,17,13,3,21,5 1204.0 31.56 7.0 56900.0 0.7793427338709678 21.464999999999996
28,9,18,27,29,16,22,26,7,0,2,15,19,10,25,23,14,24,6,4,8,11,1,12,20,17,13,3,21,5 1188.0 39.800000000000004 7.0 54400.0 0.7780954838709677 21.464999999999996
3,9,2,7,0,28,29,16,27,26,15,5,19,10,25,23,14,24,6,4,8,11,12,20,17,13,18,22,21,1 1030.0 51.199999999999996 11.0 37300.0 0.6727683824441687 21.415
3,9,2,7,0,28,16,29,5,19,27,26,15,10,25,23,4,24,6,14,8,11,1,12,20,17,13,22,18,21 1054.0 51.199999999999996 9.0 39900.0 0.7350543225806452 22.085
3,9,2,7,0,28,29,5,19,14,27,15,10,25,23,4,24,26,6,8,11,1,12,16,20,17,13,18,22,21 1029.0 47.300000000000004 10.0 36700.0 0.719559776674938 22.085
#
11,8,15,25,13,22,16,5,29,18,0,23,24,19,6,2,12,7,17,14,26,21,4,28,9,20,1,3,10,27 1114.0 28.244 9.0 48500.0 0.8471294223197342 24.285
1,9,15,2,19,20,3,23,22,17,26,5,8,18,7,10,12,16,25,14,28,11,27,6,0,29,21,24,13,4 1154.0 37.324 7.0 54600.0 0.7769976713709679 21.449999999999996
11,8,15,7,13,22,16,2,14,18,0,23,24,19,6,4,25,28,12,29,17,26,5,21,9,20,1,3,10,27 1035.0 32.804 9.0 37400.0 0.8199224004524888 23.800000000000004
1,9,15,23,20,19,2,3,22,27,17,6,8,18,10,25,28,12,7,14,26,21,4,5,13,24,11,16,29,0 1105.0 38.24 9.0 46400.0 0.7759065705645163 21.439999999999998
11,5,13,8,15,24,22,16,23,29,2,18,6,19,0,4,28,7,12,25,17,26,14,21,9,20,1,3,10,27 1048.0 32.794 9.0 39500.0 0.8199324004524887 23.800000000000004
#
11,0,19,13,26,6,16,22,15,20,3,4,25,1,28,7,18,24,21,23,14,2,5,27,12,9,10,17,29,8 1177.0 26.28 7.0 58100.0 0.753281333236024 22.205000000000002
11,2,19,26,24,16,17,22,15,5,25,10,1,3,4,18,7,20,28,6,21,13,23,0,14,12,27,9,29,8 1122.0 37.15 6.0 48200.0 0.8339743823529412 23.950000000000003
1,11,19,26,13,6,16,22,12,15,20,3,4,25,18,7,10,24,23,21,0,5,14,28,27,2,9,17,29,8 1096.0 40.64 8.0 45900.0 0.7487096350806451 21.575
11,19,2,26,6,16,22,13,20,15,1,27,3,4,25,18,21,28,7,24,23,0,5,14,9,12,10,17,8,29 1061.0 28.05 8.0 42300.0 0.8148703262571156 22.645
