# Problem = StaticVNFPlacementProblem
# Variables = 1
# Objectives = 3
39,69,4,5,54,42,23,27,49,60,26,45,64,77,36,59,41,56,34,19,31,82,6,17,46,68,62,28,73,51,16,55,57,71,12,81,85,33,76,74,65,70,44,37,86,14,9,15,72,47,78,7,2,10,11,3,84,29,25,88,75,53,38,80,30,83,79,48,52,18,0,20,63,67,13,22,1,50,40,43,32,35,8,61,58,24,21,66,87 3572.0 90.73600000000002 17.0
39,69,4,5,54,27,23,42,49,60,26,45,64,77,36,48,59,41,56,34,19,31,82,6,70,46,68,62,28,73,51,16,55,3,57,71,12,76,85,33,81,74,65,17,44,86,9,15,72,25,78,14,7,2,10,11,38,84,29,47,88,37,53,80,30,83,52,40,0,20,63,79,22,1,18,50,43,75,32,35,13,21,8,61,67,87,58,66,24 3606.0 88.83600000000001 18.0
39,36,4,5,54,42,23,27,49,60,26,45,64,77,48,69,59,41,56,34,19,75,82,6,50,57,46,68,62,3,73,51,16,55,71,12,81,85,33,76,74,65,70,44,28,86,14,9,15,72,47,78,7,2,10,11,38,84,29,25,88,37,53,52,80,79,30,32,0,31,63,67,22,1,18,20,43,83,17,35,13,21,8,61,40,87,58,66,24 3583.0 55.056 19.0
39,36,4,5,54,42,23,27,49,60,26,45,64,69,48,59,77,41,56,34,19,20,82,6,70,46,68,62,28,73,51,16,55,71,57,12,81,85,33,76,74,65,17,44,86,14,9,15,72,47,3,78,7,2,10,11,75,38,84,29,88,37,53,80,30,83,52,40,0,63,67,13,22,31,1,18,50,43,25,32,35,21,8,61,58,24,79,66,87 3561.0 57.709999999999994 20.0
39,69,4,5,54,49,42,23,27,60,73,45,64,77,36,48,59,41,56,34,19,20,82,6,70,46,68,62,51,26,0,16,55,3,57,71,12,81,85,33,76,74,65,17,44,86,9,15,72,47,78,21,7,2,10,11,38,84,29,25,88,37,53,80,30,83,52,28,31,63,67,13,22,40,1,18,50,43,75,32,35,14,8,61,79,87,24,66,58 3649.0 82.656 18.0
39,36,4,5,41,54,42,23,27,60,26,45,64,77,48,69,59,56,34,19,20,82,6,70,46,68,62,28,73,51,16,55,57,71,12,81,85,33,76,74,65,17,44,86,14,9,15,72,47,3,78,7,2,10,11,75,38,84,29,88,37,53,80,30,83,49,52,40,0,31,63,67,22,1,18,50,43,25,32,35,21,13,8,61,79,87,58,66,24 3661.0 62.3 18.0
39,69,4,5,54,42,23,27,49,60,73,45,64,77,36,88,59,41,56,34,19,20,82,6,70,46,68,62,51,26,28,16,55,3,57,71,12,81,85,33,76,74,65,17,44,86,14,9,15,72,2,47,78,7,37,10,11,48,38,84,29,25,79,53,80,30,32,83,52,0,31,63,67,13,22,1,18,50,43,35,21,8,61,75,87,58,66,40,24 3761.0 69.92 17.0
#
78,75,81,3,35,61,37,86,11,52,5,43,76,10,70,54,40,51,33,57,69,9,87,42,15,30,31,65,27,82,25,46,44,38,73,60,58,50,1,12,49,67,80,29,13,56,28,34,62,53,63,55,14,88,17,2,41,23,64,36,7,84,85,16,79,26,18,77,6,24,74,39,59,19,20,32,4,66,0,45,68,8,47,48,71,83,22,72,21 3470.0 69.61000000000001 23.0
78,75,81,3,35,61,37,11,86,73,52,5,43,30,76,70,54,40,51,33,69,9,87,12,80,42,15,31,65,27,82,25,46,60,44,38,58,50,1,49,67,57,29,13,56,28,34,62,53,63,55,14,88,10,17,45,41,74,19,64,36,7,26,77,39,85,59,79,2,24,18,23,84,6,20,32,66,0,4,68,8,47,48,71,83,22,16,72,21 3500.0 58.260000000000005 21.0
78,75,81,3,35,61,37,11,86,73,52,5,43,30,76,70,54,40,51,33,69,9,87,42,15,10,60,57,27,82,25,46,44,80,31,38,58,50,1,49,67,65,29,13,56,28,34,62,53,63,55,14,88,12,17,45,41,74,19,64,36,7,26,77,39,85,59,79,2,24,18,23,84,20,32,66,0,4,68,8,6,47,48,71,16,22,83,72,21 3487.0 67.155 23.0
78,75,81,3,35,61,37,11,86,73,52,5,44,30,76,70,54,40,51,33,69,9,87,49,10,42,15,38,67,27,82,25,46,60,43,31,58,50,1,12,65,57,29,13,56,28,34,62,53,63,55,14,88,80,17,45,41,74,19,64,36,7,26,77,39,85,59,79,2,24,18,23,84,6,20,32,66,0,4,68,8,47,48,71,83,22,16,72,21 3535.0 54.15500000000001 22.0
78,75,81,3,35,61,37,11,86,73,52,5,43,30,76,70,54,40,51,46,33,69,9,87,80,42,15,31,65,27,82,25,57,60,44,38,58,50,12,85,49,67,1,26,56,28,34,62,53,63,55,14,88,10,45,17,41,18,77,64,36,7,16,6,23,68,29,84,79,2,24,74,39,59,4,19,20,32,66,0,8,47,48,71,83,22,13,72,21 3585.0 65.899 19.0
78,75,81,3,35,61,37,11,86,73,52,5,43,30,76,70,54,40,51,33,26,9,87,12,80,42,15,31,65,27,82,25,46,60,44,38,58,50,1,49,67,57,85,69,56,28,34,62,53,63,55,14,88,10,45,17,41,18,77,64,36,7,16,6,23,68,29,84,79,2,24,74,39,59,4,19,20,32,66,0,8,47,48,71,83,22,13,72,21 3631.0 52.43000000000001 20.0
78,75,81,3,35,61,37,11,86,73,52,5,43,30,76,70,54,40,51,33,69,9,87,15,80,42,31,65,27,82,25,46,38,58,50,1,12,44,60,49,67,57,29,13,85,28,34,62,53,63,55,14,88,10,17,45,41,74,19,64,36,7,26,77,39,56,59,79,2,24,18,23,84,6,20,32,66,0,4,68,8,47,48,71,83,22,16,72,21 3624.0 57.40500000000001 19.0
78,75,70,81,39,35,61,37,76,11,86,18,54,52,5,43,30,40,51,33,57,69,9,87,42,15,31,65,27,82,25,46,73,60,44,38,58,50,1,12,49,67,80,29,13,56,28,34,62,53,63,55,14,88,17,2,41,84,23,64,36,7,85,16,6,26,77,10,79,45,24,74,3,59,19,20,32,66,0,4,68,8,47,48,71,83,22,72,21 3697.0 50.99 20.0
78,75,70,81,39,35,61,37,40,11,86,73,54,52,5,43,76,7,33,69,9,87,80,65,57,31,27,82,25,46,60,44,38,58,79,15,1,12,49,67,42,85,13,56,2,28,34,88,62,53,63,55,14,10,45,17,41,18,77,64,36,26,30,16,6,23,84,29,50,51,24,74,3,59,19,20,32,66,0,4,68,8,47,48,71,83,22,72,21 3687.0 71.12 16.0
78,75,70,81,39,35,61,37,40,11,86,73,54,52,5,43,76,7,33,69,9,87,80,65,57,31,27,82,25,46,60,44,38,58,79,85,1,26,12,56,28,67,15,13,49,2,42,34,88,62,53,63,55,14,10,45,17,41,18,77,64,36,30,16,6,23,84,29,50,51,24,74,3,59,19,20,32,66,0,4,68,8,47,48,71,83,22,72,21 3685.0 56.86000000000001 17.0
78,75,70,81,39,35,61,37,40,11,86,73,54,52,5,43,76,7,33,69,9,87,80,65,57,31,27,82,25,46,60,44,38,58,79,15,1,12,49,67,42,85,13,56,28,34,62,53,63,51,2,14,88,10,17,45,41,18,77,64,36,26,30,16,6,23,84,29,50,55,24,74,3,59,19,20,32,66,0,4,68,8,47,48,71,83,22,72,21 3755.0 82.11000000000003 15.0
78,75,81,8,35,61,37,30,11,86,73,52,5,43,55,76,54,40,33,9,87,18,23,80,42,15,31,65,27,82,25,46,60,44,38,58,50,1,12,49,67,57,85,13,56,28,34,62,53,63,66,14,88,10,4,45,41,3,77,64,36,7,26,16,2,70,51,29,79,24,74,39,84,59,17,19,20,32,6,0,68,69,47,48,71,83,22,72,21 3709.0 45.95 18.0
78,75,70,81,39,35,61,37,69,11,86,73,55,52,5,43,30,76,54,40,33,9,87,80,42,15,31,65,27,82,25,46,60,44,38,58,50,1,12,49,67,57,85,13,56,28,34,62,53,63,51,14,88,10,2,45,41,18,77,64,36,7,26,16,6,23,84,29,79,17,24,74,3,59,19,20,32,66,0,4,68,8,47,48,71,83,22,72,21 3738.0 64.064 16.0
78,75,70,81,39,35,61,37,40,11,86,73,54,52,5,43,76,26,33,69,9,87,80,65,57,31,27,82,25,46,60,44,38,58,50,15,1,12,51,67,42,30,13,55,56,28,8,62,53,63,49,14,88,10,45,17,41,18,77,64,36,7,16,6,23,85,84,29,79,2,24,74,3,59,19,20,32,66,0,4,68,34,47,48,71,83,22,72,21 3790.0 63.33 15.0
#
74,57,6,67,80,86,68,85,44,42,4,54,8,22,66,76,36,58,55,75,77,19,23,46,65,63,61,56,31,2,34,18,64,16,70,73,17,79,26,9,48,72,38,29,71,88,84,7,11,43,5,10,20,69,15,60,59,41,62,45,25,3,82,24,47,40,33,52,37,32,35,83,39,21,49,81,28,0,51,14,87,1,30,27,13,78,53,12,50 3549.0 61.835 24.0
74,57,6,80,67,86,68,85,42,18,54,8,22,66,76,36,58,55,75,77,19,23,46,2,65,63,61,56,44,64,34,4,73,16,10,70,26,9,48,31,38,29,72,20,88,84,71,40,11,43,7,5,17,49,69,15,60,24,59,41,62,45,25,28,3,0,52,47,33,21,37,32,35,83,39,81,82,51,14,53,87,1,30,27,13,78,79,12,50 3629.0 65.11500000000001 20.0
74,57,6,80,67,86,68,85,42,4,54,8,22,66,76,36,58,55,75,10,19,23,46,2,65,63,61,56,44,64,53,34,18,73,16,17,70,26,9,48,31,38,29,72,88,52,40,71,84,7,11,43,5,77,20,69,15,60,59,41,62,45,3,0,24,25,37,32,35,83,39,49,33,47,81,21,82,51,14,87,28,1,30,27,13,78,79,12,50 3625.0 78.435 20.0
74,57,6,80,67,86,68,85,42,4,54,8,22,66,76,36,58,55,75,77,19,23,46,2,65,63,61,9,44,64,18,73,16,17,70,26,56,48,72,38,29,34,31,53,88,84,7,11,71,43,5,10,20,69,33,60,59,41,62,45,25,3,0,24,40,52,37,32,35,83,21,47,15,39,49,79,28,82,81,14,87,1,30,27,13,78,51,12,50 3626.0 86.01500000000001 19.0
74,57,6,80,67,86,68,85,42,4,54,8,58,22,66,55,16,36,44,75,77,19,23,46,65,63,61,56,31,2,34,18,64,76,70,73,10,79,26,9,48,88,72,38,29,71,40,82,11,43,7,5,17,49,69,15,60,24,59,41,62,45,25,28,3,0,52,47,33,21,37,32,83,39,20,35,84,51,81,14,87,1,30,27,13,78,12,53,50 3683.0 50.995000000000005 21.0
74,57,67,6,80,86,68,85,42,4,54,44,8,22,66,55,16,36,58,75,77,19,23,46,65,63,61,56,31,2,34,18,64,76,70,73,17,79,26,9,48,72,38,29,71,12,84,7,40,11,43,5,10,20,69,33,60,59,41,62,45,25,3,0,24,52,37,32,35,83,39,49,15,47,81,21,82,51,14,87,28,1,30,27,13,78,53,88,50 3674.0 64.47000000000001 22.0
74,57,6,80,67,86,68,85,42,4,54,8,22,66,76,36,58,55,75,10,19,23,46,2,65,63,61,56,44,64,34,18,73,16,17,70,26,9,48,31,38,29,72,53,88,40,71,84,11,43,5,77,20,69,33,60,59,41,62,45,25,3,0,24,7,52,37,32,35,83,79,47,15,39,49,21,82,51,14,87,28,1,30,27,13,78,81,12,50 3679.0 76.095 19.0
74,57,80,6,67,86,68,85,42,4,54,8,22,66,76,36,58,55,75,10,19,23,46,2,65,63,61,56,44,64,34,18,73,16,17,70,31,53,47,26,9,48,72,38,88,84,7,40,11,71,43,5,77,20,69,15,60,59,41,62,79,25,3,0,24,14,33,45,21,52,37,32,28,39,49,35,82,51,29,87,81,1,30,27,13,78,83,12,50 3645.0 85.53500000000001 17.0
74,57,80,67,86,68,85,4,54,76,8,22,66,42,6,36,58,55,75,10,19,23,46,2,65,63,61,56,44,64,34,18,73,16,17,70,26,9,48,31,38,29,72,79,88,40,71,84,11,43,7,5,77,20,69,15,60,59,41,62,45,25,28,82,24,47,33,52,37,32,35,83,39,21,49,81,0,51,3,14,87,1,30,27,13,78,53,12,50 3684.0 84.435 16.0
74,57,6,80,67,86,68,85,4,54,58,8,22,66,42,55,16,36,44,75,10,19,23,46,65,63,61,56,31,2,34,18,64,76,70,73,77,79,26,9,48,88,72,38,29,71,84,11,43,7,5,17,49,69,15,60,59,41,62,45,25,3,28,0,21,40,24,47,33,52,37,32,35,83,39,81,82,51,14,53,87,1,30,27,13,78,12,20,50 3730.0 52.38 19.0
74,57,80,6,67,86,68,85,42,4,54,8,44,66,76,36,58,55,75,10,19,23,46,2,65,63,61,56,22,64,34,18,73,16,17,70,31,53,47,26,9,48,72,38,88,84,7,40,11,71,43,5,77,20,69,15,60,59,41,62,79,25,3,0,24,14,33,45,13,52,37,32,28,39,49,35,82,51,29,87,81,1,30,27,21,78,83,12,50 3775.0 70.935 18.0
74,57,6,80,67,86,68,85,42,4,54,8,22,66,76,36,58,55,75,10,19,23,46,2,65,63,61,56,44,64,34,18,73,16,17,70,26,9,48,31,38,29,72,53,88,84,7,40,11,71,43,5,77,20,69,15,60,59,41,62,45,25,3,0,24,47,33,52,37,32,35,83,39,49,81,21,82,51,14,87,28,1,30,27,13,78,79,12,50 3723.0 78.435 17.0
74,57,6,80,67,86,68,85,42,4,54,8,22,66,76,36,58,55,75,10,19,23,46,2,65,63,61,56,44,64,34,18,73,16,17,70,26,9,48,31,38,29,72,53,88,40,71,84,11,43,5,77,20,69,33,47,59,41,7,62,45,25,3,0,24,52,37,32,35,60,15,83,39,49,79,21,82,51,14,87,28,1,30,27,13,78,81,12,50 3690.0 79.575 17.0
74,57,6,80,67,86,68,85,4,54,58,8,22,66,42,55,16,36,44,75,10,19,23,46,65,63,61,56,31,2,34,18,64,76,70,73,77,79,26,9,48,88,72,38,29,71,84,11,43,7,5,17,49,69,15,60,59,41,62,45,25,3,28,0,21,40,24,47,33,52,37,35,83,39,81,32,82,51,20,14,87,1,30,27,13,78,12,53,50 3782.0 52.115 19.0
74,57,6,80,67,86,68,85,42,4,54,8,22,66,76,36,58,55,75,77,19,23,46,2,65,63,61,56,44,64,34,18,73,16,20,70,26,9,48,31,38,88,72,53,29,71,40,84,11,43,7,5,17,49,69,15,60,59,41,62,45,25,3,0,24,52,37,32,35,83,39,10,33,47,81,21,82,51,14,87,28,1,30,27,13,78,79,12,50 3814.0 77.73500000000001 17.0
#
4,33,10,14,85,35,74,77,41,8,68,1,64,60,44,32,49,19,67,80,52,25,45,69,51,22,84,86,34,53,65,6,72,59,15,62,27,13,46,18,17,79,88,31,61,12,11,37,23,83,71,7,70,87,42,36,3,48,66,82,20,55,57,29,16,2,58,39,24,75,5,0,38,54,56,73,26,30,9,43,47,63,40,28,81,21,78,76,50 3434.0 52.95000000000001 18.0
4,33,10,14,85,35,74,77,41,8,68,1,64,60,32,49,19,67,44,80,52,25,45,69,51,22,84,86,53,65,6,15,59,62,18,72,27,13,46,34,17,79,88,31,61,12,11,37,23,57,39,71,7,87,70,42,36,3,66,82,20,55,83,29,16,2,58,48,24,75,5,0,38,54,56,73,26,30,9,43,47,63,40,28,81,21,78,76,50 3439.0 49.95000000000001 18.0
4,33,10,14,85,35,74,41,77,8,68,1,64,60,32,49,19,67,44,80,52,25,45,69,51,22,84,70,53,65,15,59,62,18,11,27,13,46,34,47,88,31,50,54,61,12,72,37,23,57,71,7,87,86,42,36,3,66,82,20,55,39,83,2,17,58,48,29,75,5,73,0,6,63,38,26,79,56,30,9,21,43,28,40,24,81,78,76,16 3489.0 44.95000000000001 21.0
4,33,10,14,85,35,74,41,77,8,68,1,64,60,32,49,19,67,44,80,52,45,25,69,51,22,84,70,53,65,6,13,34,15,46,62,18,72,27,31,47,88,50,54,61,12,11,37,23,57,71,7,42,78,87,86,3,66,82,20,55,39,83,2,17,58,48,29,75,5,73,63,38,0,26,79,56,9,30,21,43,36,28,40,24,81,59,76,16 3474.0 49.760000000000005 19.0
4,33,10,14,85,35,74,41,77,8,68,1,64,60,32,49,19,67,44,80,52,25,45,69,51,22,84,86,53,65,15,6,34,13,46,62,18,72,27,31,47,88,50,54,61,12,11,37,23,57,71,7,42,87,70,3,66,82,20,55,39,83,2,17,58,48,29,75,24,5,0,38,59,56,73,26,36,30,9,43,16,63,40,28,81,21,78,76,79 3488.0 46.95000000000001 18.0
#
81,0,36,28,82,42,78,67,47,19,6,7,53,9,43,66,40,50,21,26,85,27,41,79,13,61,14,33,77,37,1,11,63,10,73,84,83,64,72,56,49,32,31,52,48,55,38,22,58,74,16,69,34,39,15,86,54,76,4,59,5,25,45,46,65,29,51,80,24,60,2,3,57,20,71,17,18,87,12,88,68,30,8,44,75,62,23,35,70 3354.0 49.829 24.0
81,0,36,28,82,42,78,67,47,19,6,7,53,9,43,66,40,50,21,26,27,41,85,79,13,61,14,33,77,37,1,11,63,10,73,84,83,55,72,49,32,31,56,48,57,52,64,38,22,58,74,16,69,34,39,15,86,54,76,5,59,4,65,45,46,18,29,51,80,60,2,24,12,3,20,71,25,17,87,68,30,88,8,44,62,75,23,35,70 3395.0 49.829 20.0
81,0,36,28,82,42,78,67,47,19,6,7,53,9,43,66,40,50,21,26,85,27,41,31,13,61,33,77,14,37,1,11,56,84,63,10,73,83,18,72,49,32,52,48,57,55,38,79,22,58,74,16,69,34,39,15,86,54,76,5,59,4,65,45,46,64,29,51,80,24,60,12,2,3,20,71,30,17,87,68,25,88,8,44,62,75,23,35,70 3389.0 49.870000000000005 20.0
81,0,36,10,82,42,78,67,47,19,6,7,53,9,43,66,40,50,21,26,85,27,41,31,13,61,33,77,14,37,1,11,56,63,28,73,84,83,18,72,49,32,52,48,57,55,38,79,22,58,74,16,69,34,39,15,86,54,76,5,59,4,65,45,46,64,29,51,80,24,60,12,2,3,20,71,30,17,87,68,25,88,8,44,75,62,23,35,70 3439.0 69.90000000000002 19.0
81,0,75,28,82,42,78,67,47,19,6,7,53,9,43,66,40,50,21,26,85,27,41,31,13,61,33,77,14,37,1,11,79,63,10,73,84,83,72,49,32,56,52,48,57,55,76,38,22,58,74,16,69,34,39,15,86,54,5,59,88,4,65,45,46,64,29,51,80,24,60,12,2,3,20,71,70,17,87,25,68,30,18,8,44,36,62,23,35 3470.0 45.580000000000005 21.0
81,0,36,28,82,42,78,67,47,19,6,50,53,9,43,66,40,26,21,85,27,77,79,41,13,7,61,33,14,37,1,11,63,10,73,84,83,64,72,49,32,31,56,48,57,18,55,38,58,74,16,22,34,39,15,69,86,54,76,5,59,4,65,45,46,52,29,51,80,24,60,12,2,3,20,71,25,87,30,68,17,88,62,8,44,75,23,35,70 3465.0 50.050000000000004 19.0
81,0,36,28,82,42,78,67,47,19,6,43,53,41,9,66,40,50,26,21,31,85,27,13,33,7,61,77,14,29,1,11,79,63,10,73,84,83,64,72,49,32,56,48,57,18,55,38,22,58,74,16,69,34,39,15,86,54,76,5,59,4,65,45,46,52,37,51,80,24,60,12,2,3,20,71,30,17,87,68,25,88,8,44,75,62,23,35,70 3565.0 49.125 19.0
81,0,36,28,82,42,78,67,47,19,6,43,53,41,9,66,40,50,26,21,31,85,27,13,1,7,61,33,77,14,29,79,11,10,73,84,83,64,72,49,32,56,52,48,57,55,38,22,58,74,16,69,34,39,15,86,54,76,5,59,4,18,45,46,65,37,30,80,24,60,2,51,12,3,20,71,63,17,87,68,25,88,8,44,62,75,23,35,70 3589.0 45.296 19.0
81,0,28,82,42,78,67,47,19,6,7,53,9,43,66,40,50,21,26,85,27,41,31,13,61,33,77,14,37,1,11,79,63,10,73,84,83,72,49,32,56,18,48,57,64,55,38,58,74,16,22,34,39,15,69,86,54,76,5,59,36,4,65,45,46,30,29,51,80,24,60,2,52,12,3,20,71,17,87,68,25,88,8,44,62,75,23,35,70 3642.0 72.006 16.0
81,0,36,28,82,42,78,67,47,19,6,7,53,9,43,66,40,10,21,26,27,41,85,79,13,61,14,33,77,37,1,11,56,84,63,50,73,83,18,72,49,32,52,48,57,31,55,38,22,58,74,16,69,34,39,15,86,54,76,5,59,4,65,45,46,64,29,51,80,24,60,12,2,3,20,71,30,17,87,68,25,88,8,44,62,75,23,35,70 3672.0 49.76500000000001 18.0
81,0,36,28,82,42,78,67,47,19,6,43,53,41,9,66,40,50,26,21,31,85,27,13,33,7,61,77,14,37,1,11,56,84,63,10,73,83,18,72,49,32,52,48,57,55,38,79,22,58,74,16,69,34,39,15,86,54,76,4,59,5,25,30,46,65,29,51,80,24,60,2,3,20,71,17,64,87,12,88,68,45,8,44,75,62,23,35,70 3570.0 50.35 17.0
#
22,32,68,12,33,11,77,65,79,85,21,60,30,10,56,74,84,16,53,23,28,51,19,76,41,57,88,24,37,52,78,25,3,42,29,59,61,45,38,72,81,36,0,58,44,40,82,87,47,43,64,48,80,17,7,14,2,73,1,69,15,62,26,13,55,75,71,46,8,83,63,49,4,67,39,86,27,35,5,34,54,50,66,9,6,31,20,70,18 3386.0 58.355000000000004 25.0
22,32,17,12,33,11,77,65,79,85,21,60,30,10,56,74,84,16,53,23,28,51,19,76,41,57,88,24,37,52,78,25,3,42,29,59,61,45,38,72,81,36,0,58,54,44,40,82,87,47,43,48,64,80,7,14,2,73,70,69,15,62,20,13,55,75,71,46,8,83,63,49,4,39,86,35,26,67,5,34,50,31,27,9,6,66,68,1,18 3384.0 72.34000000000002 25.0
22,32,17,12,33,11,77,65,79,85,21,60,30,10,56,74,84,16,53,23,28,51,19,76,41,57,88,24,37,52,78,25,3,42,29,59,61,45,38,72,81,36,0,58,54,44,40,82,87,47,43,48,64,80,7,14,2,73,70,69,15,62,26,13,55,75,71,46,8,83,63,49,4,67,39,86,27,35,5,34,68,50,66,9,6,31,20,1,18 3399.0 48.580000000000005 24.0
22,32,17,12,33,11,77,65,79,85,21,60,30,10,56,74,84,16,53,23,28,51,19,76,41,57,88,24,37,52,78,25,3,42,29,59,61,45,38,72,81,36,13,58,44,40,82,87,54,47,43,48,64,80,7,14,2,73,70,69,15,62,20,0,55,75,71,46,8,83,63,49,4,39,86,35,26,5,34,67,50,66,1,27,6,31,68,9,18 3392.0 58.7 22.0
22,32,80,12,33,11,77,65,79,85,21,60,30,10,56,74,84,16,53,23,28,51,19,76,57,88,24,37,52,78,25,3,42,29,59,34,61,45,38,72,81,36,0,58,44,40,82,87,47,43,64,48,68,54,7,14,70,2,73,18,69,15,62,55,71,13,46,8,83,49,63,75,4,67,39,86,27,35,5,41,17,50,66,9,6,31,20,1,26 3471.0 49.95 21.0
22,85,32,33,12,77,11,76,65,60,30,1,10,56,74,84,16,53,23,28,51,21,19,68,57,88,24,37,52,41,78,25,3,42,29,59,61,45,38,72,81,36,0,58,44,40,82,87,54,47,43,48,17,80,7,14,2,73,69,15,26,70,55,64,71,46,62,8,83,63,49,4,67,39,86,27,75,5,34,13,50,66,35,9,6,31,79,20,18 3480.0 50.146 19.0
22,32,85,33,12,77,11,76,65,60,10,79,30,56,74,84,16,53,23,28,51,21,19,68,57,88,24,37,52,41,78,25,3,42,29,59,38,61,45,72,81,36,0,58,44,40,82,87,54,47,43,48,64,17,7,14,2,73,70,69,15,55,80,49,71,46,13,8,83,6,62,4,9,86,27,26,67,5,34,75,50,66,35,39,31,20,63,1,18 3527.0 48.696 19.0
22,32,85,33,12,77,11,76,65,60,30,79,10,56,74,84,16,53,23,28,51,21,19,68,57,88,24,37,52,41,78,25,3,42,29,59,38,61,45,72,81,36,0,58,44,40,82,87,47,43,64,48,80,17,7,14,2,73,1,69,15,62,26,13,55,75,71,46,8,83,63,49,4,39,86,35,20,5,34,27,54,50,66,9,6,31,67,70,18 3541.0 56.73 18.0
22,85,32,33,12,77,11,76,65,60,30,79,10,56,74,84,16,53,23,28,51,21,19,68,88,24,37,57,41,52,78,70,25,3,42,29,59,61,45,38,72,81,36,0,82,58,40,44,54,47,43,48,64,17,7,14,2,73,87,69,15,62,55,80,13,71,46,8,83,49,63,67,9,86,27,26,4,5,34,75,50,66,35,39,6,31,20,1,18 3593.0 71.95 16.0
22,85,32,33,12,77,11,76,65,60,30,79,10,56,74,84,16,53,23,28,51,21,19,68,57,88,24,37,52,41,78,25,3,42,29,59,70,45,38,72,81,36,0,58,44,40,82,87,47,43,48,64,62,17,7,14,2,73,61,69,15,54,55,80,13,71,46,8,83,49,4,67,9,86,27,26,5,34,39,50,66,35,75,6,31,20,63,1,18 3553.0 53.046 18.0
