# Problem = StaticVNFPlacementProblem
# Variables = 1
# Objectives = 3
49,41,0,32,29,4,14,24,51,26,21,9,65,44,30,39,19,35,12,1,37,33,5,22,54,28,8,45,72,59,74,75,15,11,68,73,62,6,64,16,70,55,46,25,61,66,3,7,2,34,43,60,17,76,57,58,47,23,27,36,52,67,13,71,53,63,38,40,50,56,10,18,31,69,48,20,42 3257.0 59.23800000000001 15.0
15,12,49,73,70,13,35,40,51,41,64,29,58,74,3,38,17,22,2,27,37,44,21,39,68,42,76,31,20,11,60,48,54,62,9,52,36,0,8,45,16,19,32,57,18,75,1,23,56,7,50,10,55,33,47,43,5,66,71,65,72,14,24,59,4,25,30,69,28,61,26,34,63,46,67,6,53 3083.0 53.562000000000005 18.0
69,67,65,44,63,23,52,39,25,15,40,2,48,13,75,4,68,0,8,53,47,24,38,70,41,45,34,42,28,30,29,7,74,16,6,11,64,59,5,46,27,21,36,17,57,22,37,58,32,18,71,73,33,10,60,55,19,20,51,3,61,12,1,72,31,49,43,56,66,26,50,62,76,54,9,35,14 3032.0 96.268 20.0
52,27,13,57,29,62,37,75,58,14,19,2,44,15,22,28,55,40,6,9,1,35,43,39,41,42,76,31,20,11,60,3,10,5,34,64,65,12,17,0,36,59,49,56,25,18,63,38,7,50,51,21,70,33,46,72,26,4,53,45,69,61,47,8,16,68,74,71,73,54,30,66,23,24,48,67,32 3198.0 51.192000000000014 17.0
69,67,65,44,63,23,52,39,26,15,40,2,48,13,75,4,68,0,8,50,47,38,49,41,27,34,42,1,30,29,7,74,56,35,6,11,5,62,12,19,3,14,58,18,59,76,24,31,17,53,45,21,70,33,46,72,25,66,43,51,55,61,32,54,16,73,64,71,10,9,57,36,22,37,60,28,20 3021.0 70.06800000000001 21.0
69,67,65,44,63,23,52,39,25,15,40,2,48,13,75,4,68,0,8,53,47,38,74,41,27,34,42,1,30,29,17,49,56,54,35,6,11,5,62,66,19,3,14,58,18,59,76,24,31,7,50,45,21,70,33,57,26,55,16,20,51,37,61,12,71,72,60,43,32,10,28,73,46,9,22,64,36 3055.0 59.50800000000002 16.0
52,36,32,67,47,23,76,3,34,37,55,43,14,29,31,15,13,22,56,45,30,44,49,63,71,28,8,42,72,18,39,75,38,16,6,11,5,24,66,19,1,60,73,46,9,59,65,68,2,27,74,64,26,50,48,51,53,41,57,54,70,12,40,61,33,25,0,62,58,17,10,4,35,69,21,20,7 3187.0 70.84800000000001 13.0
49,41,0,32,29,2,20,31,8,51,74,1,3,44,63,39,19,35,12,9,37,33,5,22,54,28,26,42,72,59,21,75,15,23,68,73,62,6,64,4,67,55,46,25,18,66,65,38,34,43,70,40,7,52,60,58,47,11,50,36,13,61,48,69,45,14,56,30,76,17,57,24,27,10,53,16,71 3432.0 54.690000000000005 13.0
#
49,20,57,58,66,26,18,36,43,69,30,31,62,0,68,75,72,70,15,23,38,50,59,29,45,21,32,7,12,6,40,17,54,51,37,10,2,74,5,48,8,9,19,60,64,28,24,27,55,73,42,25,63,35,41,47,33,46,53,16,14,34,56,61,3,44,1,22,67,52,4,76,11,13,65,39,71 3086.0 71.97800000000001 19.0
20,6,32,63,21,74,49,50,16,48,60,57,62,0,43,56,58,75,19,30,36,22,73,25,41,8,13,69,72,4,27,55,61,59,76,38,7,39,65,70,42,46,15,9,34,52,37,12,31,10,33,5,2,40,44,14,11,35,66,53,26,1,24,28,71,51,3,54,17,64,23,67,18,68,29,45,47 3187.0 49.464000000000006 17.0
20,57,32,70,56,24,55,65,23,66,68,43,51,71,62,11,59,75,19,30,36,22,73,25,41,8,13,69,72,58,16,54,35,4,2,46,7,39,50,63,42,38,15,9,34,48,61,12,49,64,53,52,29,47,21,31,26,3,5,33,17,76,40,74,6,37,1,60,28,67,10,44,45,14,18,27,0 3328.0 49.93600000000001 14.0
20,4,32,63,74,1,38,0,23,60,29,21,28,58,62,30,3,75,19,49,35,65,25,41,8,13,17,72,11,31,6,69,54,51,16,12,46,34,39,57,64,27,43,15,10,22,53,37,44,59,47,67,9,68,42,45,66,76,55,52,2,26,70,24,33,71,56,50,61,7,5,40,18,73,36,48,14 3251.0 51.27199999999999 15.0
47,67,11,0,49,5,24,39,30,20,63,60,21,1,18,45,29,68,16,26,64,17,65,25,41,48,13,35,72,6,40,69,54,51,37,10,2,31,73,8,42,38,70,9,34,66,61,12,56,36,53,52,59,4,50,23,3,55,33,22,76,19,74,58,7,71,43,28,57,46,44,32,75,14,62,27,15 3193.0 45.888 19.0
20,4,32,63,21,27,49,0,15,60,72,57,62,31,33,9,58,73,18,29,36,22,25,61,48,13,35,59,3,26,40,69,54,51,37,10,2,74,75,8,56,53,1,64,11,46,76,43,68,38,12,5,7,39,44,24,34,42,66,28,65,23,14,71,52,70,55,41,30,16,6,50,19,67,17,45,47 3237.0 56.89000000000001 15.0
20,4,32,63,21,27,49,75,23,72,60,57,62,0,33,9,10,59,19,29,56,28,25,41,48,13,35,1,6,11,51,37,14,61,16,58,54,42,50,43,36,38,70,69,26,71,76,46,67,53,12,5,7,39,44,47,34,15,66,8,65,74,18,22,52,73,3,40,17,64,55,31,24,68,30,45,2 3197.0 71.20400000000001 13.0
76,7,18,26,73,42,61,66,1,0,53,59,37,12,13,54,48,24,58,63,32,31,68,36,74,44,47,29,35,4,9,22,40,60,11,46,38,39,15,64,27,56,8,10,30,34,72,25,69,57,2,62,49,75,20,43,3,21,45,28,65,23,14,71,52,70,55,41,50,17,51,6,16,5,33,19,67 3426.0 57.768000000000015 11.0
20,4,32,63,21,27,49,6,50,23,72,60,57,62,0,43,15,58,59,19,29,38,28,25,41,73,1,35,9,7,40,69,76,5,8,68,34,2,44,70,74,17,37,31,12,66,61,56,67,53,33,51,55,39,75,14,11,16,52,46,26,13,24,22,71,30,3,54,65,64,48,42,18,10,36,45,47 3274.0 54.598 13.0
20,4,32,63,48,60,76,37,1,70,2,21,28,58,62,30,0,75,19,49,36,65,25,41,8,13,35,72,6,40,69,54,51,50,10,27,74,73,26,56,53,55,16,11,52,66,42,43,67,38,33,5,7,39,44,14,34,9,15,22,46,24,12,71,59,3,61,17,64,23,31,57,18,68,29,45,47 3324.0 61.54400000000002 12.0
20,4,32,63,21,27,49,50,55,70,60,40,62,0,12,42,58,73,19,30,36,22,65,25,41,48,13,72,6,57,26,69,54,51,37,10,2,74,75,8,56,53,1,16,11,76,43,67,38,33,5,7,39,44,14,9,34,15,66,52,46,24,28,71,59,3,61,17,64,23,31,35,18,68,29,45,47 3459.0 55.648 12.0
20,4,32,63,21,27,49,75,23,72,60,57,62,0,33,9,10,59,19,29,56,28,25,41,48,13,35,1,6,11,51,37,14,61,16,58,54,42,50,43,36,38,70,53,3,65,52,40,12,67,8,74,5,7,39,44,69,34,2,66,46,26,15,24,22,71,73,76,17,64,55,31,18,68,30,45,47 3106.0 54.128000000000014 16.0
20,57,32,70,56,24,55,65,23,66,68,43,51,71,62,11,59,75,19,69,30,36,22,73,25,41,8,13,72,58,16,54,35,4,2,46,7,39,50,63,42,38,15,9,34,48,61,12,49,64,53,52,29,47,44,14,21,40,5,10,26,1,27,37,3,76,60,18,17,33,67,74,28,0,6,45,31 3232.0 46.59400000000001 16.0
20,4,32,63,21,27,49,50,23,72,60,57,62,0,12,53,58,73,19,30,40,22,65,25,41,48,13,35,70,6,36,17,54,51,37,10,2,74,38,5,8,45,67,42,1,11,14,64,43,56,33,75,7,16,55,44,52,34,9,66,46,26,15,24,28,71,59,3,61,69,76,39,31,18,68,29,47 3378.0 64.80400000000002 11.0
20,4,32,63,21,27,49,50,55,70,60,40,62,0,12,42,57,65,19,30,36,22,73,25,41,8,13,72,58,16,54,6,51,37,10,2,74,75,48,56,69,53,1,26,11,76,43,67,38,33,5,7,39,44,14,9,34,15,66,52,46,24,28,71,59,3,61,17,64,23,31,35,18,68,29,45,47 3307.0 50.20400000000001 15.0
47,15,25,37,63,64,0,28,36,41,40,55,60,32,46,71,30,69,8,20,58,59,65,13,27,54,72,17,26,45,75,19,68,74,49,18,2,31,4,48,42,38,70,16,43,6,24,50,23,53,33,5,7,39,44,14,34,9,66,51,11,62,56,61,3,73,1,22,67,52,10,76,35,12,29,21,57 3293.0 54.272000000000006 14.0
20,4,32,63,21,27,49,6,50,23,72,60,57,62,0,43,15,58,59,19,29,38,28,25,41,73,1,35,9,39,40,69,76,5,8,68,34,2,44,70,74,17,37,31,12,66,61,56,67,53,13,45,47,7,75,14,11,16,52,46,26,30,24,22,71,33,3,54,65,64,48,42,18,10,36,51,55 3205.0 57.798 13.0
20,4,32,63,55,27,49,50,60,70,68,66,57,62,0,12,42,58,73,19,30,36,22,65,25,41,48,38,35,72,6,40,69,54,51,37,2,74,75,8,56,53,1,16,11,52,10,76,43,67,13,45,47,7,39,44,14,34,9,46,26,15,24,28,71,59,3,18,17,64,21,31,23,33,29,5,61 3203.0 63.39200000000002 15.0
20,4,32,63,21,27,49,75,23,72,60,57,62,0,33,9,10,59,19,29,56,28,25,41,48,13,35,1,6,11,51,37,14,61,16,58,54,42,50,43,36,38,70,53,3,65,52,40,12,67,8,74,5,7,44,47,34,15,66,69,71,39,18,22,76,73,26,46,17,64,55,31,24,68,30,45,2 3222.0 57.56800000000001 15.0
20,4,32,63,21,27,49,6,50,23,72,57,62,0,43,15,58,59,19,29,38,28,25,41,48,13,35,70,65,51,9,22,40,60,10,2,74,75,46,56,53,1,69,34,66,61,12,67,18,33,5,7,39,44,14,11,16,37,52,54,71,3,36,8,26,73,42,47,17,64,24,31,76,55,30,68,45 3151.0 68.866 14.0
20,4,32,63,21,27,49,17,31,60,72,57,62,0,33,9,58,36,73,18,29,22,25,61,48,13,35,59,3,26,40,69,54,51,37,10,2,74,75,8,56,53,1,64,11,46,76,43,68,38,12,5,7,39,44,24,34,42,66,28,65,23,14,71,52,70,55,41,30,16,6,50,19,67,15,47,45 3357.0 57.008 12.0
#
11,67,13,74,75,54,65,32,28,40,19,8,58,23,41,72,25,47,37,56,2,52,51,21,20,29,14,61,27,38,34,46,35,68,12,64,26,76,6,30,70,9,10,39,55,4,3,33,42,49,71,60,31,7,50,69,15,66,53,73,24,16,22,0,57,63,44,1,18,45,36,17,59,62,48,5,43 3182.0 69.79200000000002 14.0
35,54,68,0,31,58,23,8,6,51,11,48,10,5,36,22,50,2,12,42,40,18,47,4,60,16,72,49,17,75,61,24,14,66,25,43,39,59,19,65,64,53,46,55,70,32,13,44,26,63,37,76,56,62,33,29,71,52,41,67,21,73,57,45,15,28,1,27,74,9,38,34,69,20,30,7,3 3139.0 62.79400000000001 16.0
51,54,58,59,56,1,33,34,74,30,9,4,36,28,32,44,50,64,12,52,40,63,47,75,39,16,25,49,17,21,70,60,57,14,11,3,15,23,73,42,66,61,27,55,6,19,35,5,37,71,10,67,7,2,8,31,65,38,29,69,46,43,45,48,41,18,20,68,26,22,53,0,72,24,62,76,13 3086.0 61.08400000000001 21.0
51,54,7,15,36,69,33,2,62,42,73,10,28,32,37,44,50,74,12,9,40,11,47,4,60,45,3,49,17,16,6,56,57,66,25,43,39,59,19,65,64,53,46,55,48,52,70,71,72,18,41,30,31,22,29,21,34,67,76,38,1,24,23,35,27,5,20,14,26,58,61,0,63,8,75,68,13 3188.0 52.07600000000001 18.0
52,41,0,20,38,43,19,46,66,65,9,73,50,28,24,55,63,2,12,42,40,59,47,4,60,45,25,49,17,75,70,39,14,11,3,56,36,16,29,68,6,22,27,30,23,15,35,5,37,71,10,67,7,53,1,51,33,18,32,34,31,21,44,26,76,69,58,72,62,74,48,54,61,8,64,57,13 3366.0 60.20800000000001 12.0
7,39,8,2,66,28,70,73,19,49,12,60,50,52,9,65,40,42,32,51,72,14,47,44,33,41,53,4,22,0,43,30,75,63,3,56,36,16,68,35,5,38,69,15,48,17,64,24,25,18,71,11,46,45,29,21,31,67,76,74,1,37,23,6,27,54,20,59,26,58,61,34,10,62,55,57,13 3314.0 54.952 13.0
39,54,57,15,18,38,41,8,5,65,35,73,63,23,62,3,50,21,12,42,1,10,61,4,68,72,34,26,29,75,70,76,14,28,44,6,52,16,53,31,2,56,69,58,74,36,43,22,45,19,33,40,48,13,17,64,25,37,11,9,24,46,71,0,60,59,66,47,7,20,67,32,49,27,30,51,55 3425.0 64.28800000000001 11.0
51,54,58,59,56,1,33,34,74,30,9,4,36,28,32,44,50,64,12,52,40,63,47,75,39,16,25,49,17,21,70,60,57,14,11,3,15,23,73,42,66,61,27,55,6,19,35,5,37,71,10,67,7,2,8,31,65,29,69,46,43,45,38,48,41,18,20,68,26,22,53,0,13,76,24,72,62 3097.0 60.27200000000001 20.0
51,54,68,15,25,6,50,4,66,39,44,73,22,11,21,43,12,26,37,3,19,27,65,59,29,75,42,10,60,70,17,62,45,46,40,9,63,5,53,31,58,74,69,2,16,36,52,48,71,72,18,41,30,76,55,33,34,0,14,38,1,24,23,35,56,28,47,20,67,7,32,49,61,8,64,57,13 3146.0 53.098 19.0
51,70,7,15,36,69,33,2,66,65,9,73,10,28,32,44,50,64,12,42,40,56,47,4,60,45,25,49,17,16,29,11,68,37,3,63,19,53,75,62,74,59,46,55,6,52,48,71,72,18,41,30,31,22,54,21,34,67,76,38,1,24,23,35,27,5,20,14,26,58,61,0,43,8,39,57,13 3300.0 50.392 14.0
35,54,68,0,31,58,23,8,6,51,11,48,10,5,36,22,50,2,12,42,40,18,47,4,60,16,72,49,17,75,61,24,14,66,25,43,39,59,19,65,64,53,46,55,70,32,13,44,26,63,37,76,56,62,33,29,71,52,41,67,21,73,38,45,15,28,1,27,74,9,57,34,69,20,30,7,3 3121.0 65.08200000000001 16.0
0,54,57,15,19,38,33,8,5,68,65,35,73,63,23,62,3,50,21,12,42,1,10,61,4,72,34,26,29,75,70,76,14,28,44,6,59,22,53,31,36,74,39,2,43,58,46,16,45,18,66,40,48,13,17,64,25,60,49,32,67,9,11,24,51,20,41,37,69,52,47,27,56,55,30,7,71 3172.0 56.794 17.0
51,54,7,15,36,69,33,2,66,65,9,73,10,28,32,44,50,64,12,42,40,56,47,4,60,45,25,49,17,3,70,11,68,37,16,63,19,53,14,62,74,59,46,55,6,52,48,71,72,18,41,30,31,22,29,21,34,67,76,38,1,39,23,35,27,5,20,75,26,58,61,0,43,8,24,57,13 3279.0 62.278 13.0
51,70,7,15,36,69,33,2,66,65,9,73,10,28,32,44,50,64,12,40,56,47,4,60,53,25,49,17,76,54,11,75,63,42,3,29,24,45,68,62,74,59,46,55,6,52,48,71,72,18,41,30,31,22,37,21,34,67,16,38,1,19,23,35,27,5,20,14,26,58,61,0,43,8,39,57,13 3259.0 47.92 18.0
51,54,7,15,36,69,33,2,62,42,73,25,28,32,37,44,50,74,12,9,40,11,47,4,60,45,3,49,17,16,6,56,57,66,10,43,39,59,19,65,64,53,46,55,48,52,70,71,72,18,41,30,31,22,29,21,34,67,76,38,1,24,23,35,27,5,20,14,26,58,61,0,63,8,75,68,13 3193.0 73.72999999999999 13.0
51,54,7,15,19,75,33,39,66,65,9,17,45,69,49,44,50,62,12,42,70,63,47,4,60,16,72,3,73,14,40,67,11,32,2,5,36,10,53,48,59,74,46,55,6,52,64,71,25,18,41,30,31,22,29,21,34,43,76,38,1,24,23,35,27,56,20,68,37,0,58,28,61,8,26,57,13 3193.0 51.69000000000001 18.0
51,54,7,15,36,69,33,2,66,65,9,73,28,32,44,50,64,12,42,40,60,47,4,56,45,10,25,49,17,16,29,11,68,37,3,63,19,53,75,62,70,74,59,46,55,52,48,71,72,18,41,30,31,22,6,21,34,67,43,38,1,24,23,35,27,39,13,8,58,57,61,14,20,0,5,26,76 3203.0 52.28600000000001 14.0
51,54,7,15,36,67,33,2,66,65,9,73,10,28,32,44,50,64,12,42,40,60,47,4,56,23,25,49,17,16,76,11,20,37,3,63,19,53,75,62,70,74,1,55,6,52,35,71,72,5,27,30,31,39,59,21,34,38,29,69,46,43,45,48,41,18,68,26,22,0,58,14,61,8,24,57,13 3169.0 57.03800000000001 16.0
51,54,58,59,56,1,33,34,74,30,9,4,36,28,32,44,50,64,12,52,40,63,47,75,39,16,25,49,17,21,70,60,57,14,11,3,15,23,73,42,66,61,27,55,6,19,35,5,37,71,10,67,7,2,8,31,65,38,29,69,46,43,13,41,45,76,18,0,48,26,24,68,22,53,72,20,62 3108.0 58.08400000000001 20.0
0,54,57,15,19,38,33,8,5,68,65,35,73,63,23,62,3,50,21,12,42,1,10,61,4,72,34,26,29,75,70,76,14,28,44,6,59,22,53,31,36,74,39,2,43,67,46,16,45,18,66,7,40,48,13,17,64,25,60,49,32,58,9,11,24,51,20,41,69,71,52,56,27,37,55,47,30 3158.0 57.768000000000015 17.0
0,54,57,15,18,38,41,8,5,65,35,73,63,62,3,50,21,12,2,1,10,61,4,68,72,34,26,29,75,70,76,14,28,44,6,52,16,53,31,58,66,74,69,37,56,36,9,48,71,19,25,43,30,17,55,33,60,51,11,40,42,24,23,46,22,45,47,7,20,67,32,49,27,39,64,59,13 3379.0 59.17200000000001 12.0
51,54,7,15,36,69,33,2,66,65,9,73,10,28,32,44,50,64,12,42,40,60,47,4,56,45,25,49,17,76,29,11,68,59,3,63,24,53,75,62,70,74,46,55,6,52,48,71,72,18,41,30,31,22,37,21,34,67,16,38,1,19,23,35,27,5,20,14,26,58,61,0,43,8,39,57,13 3308.0 59.15800000000001 13.0
35,54,68,0,31,58,23,8,6,51,11,48,10,5,36,22,50,2,12,42,40,18,47,4,60,16,72,49,70,17,75,39,14,76,3,29,24,45,37,61,74,62,59,46,55,65,52,28,71,26,63,19,66,56,33,43,44,32,41,67,21,73,57,38,15,13,1,27,64,9,53,34,69,20,30,7,25 3122.0 58.11 17.0
51,54,66,59,6,1,33,34,61,7,3,4,19,28,32,44,50,64,12,35,11,15,47,75,39,16,25,10,60,70,17,62,45,46,40,9,63,5,53,31,58,74,69,2,56,36,52,48,71,72,18,41,30,55,8,42,65,38,29,27,14,43,57,23,67,49,20,68,26,22,73,0,37,24,21,76,13 3090.0 83.37200000000001 17.0
51,70,7,15,36,69,33,2,66,65,9,73,10,28,32,44,50,64,12,42,40,56,47,4,60,53,25,49,17,76,54,11,75,63,3,29,24,45,68,6,62,74,59,46,55,52,48,71,72,18,41,30,31,22,37,21,34,67,16,38,1,19,23,35,27,39,13,8,58,57,61,14,20,5,43,26,0 3260.0 48.00000000000001 15.0
51,70,7,15,36,69,33,2,66,65,9,73,10,28,32,44,50,64,12,42,40,60,56,47,4,53,25,49,17,76,54,11,75,63,3,29,24,45,68,62,74,59,46,55,6,52,48,71,72,18,41,30,31,22,37,21,34,67,16,38,1,39,23,35,27,5,20,14,19,0,58,43,61,8,26,57,13 3341.0 53.47800000000001 13.0
35,54,68,36,0,31,58,23,8,6,51,11,48,13,10,5,22,50,2,12,42,40,18,47,4,60,16,72,49,17,75,61,24,14,66,34,43,39,59,19,65,64,53,46,55,70,32,44,26,63,52,76,56,62,33,29,25,37,30,38,1,7,21,74,27,73,20,67,45,69,9,15,41,71,3,57,28 3218.0 49.93600000000001 15.0
51,70,7,15,36,69,33,2,66,65,9,39,10,28,32,44,50,64,12,42,40,56,47,4,60,45,25,49,17,16,29,11,68,37,3,63,19,53,75,62,74,59,46,55,6,52,48,71,72,18,41,30,31,22,54,21,34,67,76,38,24,1,23,35,27,5,20,14,26,58,61,0,43,8,73,57,13 3175.0 92.122 14.0
51,70,7,15,36,69,33,2,66,65,9,73,10,28,32,44,50,64,12,42,40,56,8,4,60,45,25,49,17,16,54,11,68,63,3,24,37,19,53,75,62,74,59,46,55,6,52,48,71,72,18,41,30,31,22,29,21,34,67,76,1,38,23,35,27,5,20,14,26,58,61,0,43,47,57,39,13 3238.0 49.53000000000001 15.0
51,70,7,15,36,69,33,2,66,65,9,73,10,28,44,50,64,12,35,56,47,4,60,53,25,49,17,76,54,11,75,63,42,3,29,24,45,68,6,62,74,59,46,55,52,48,71,72,18,41,30,31,22,37,21,34,67,16,38,1,19,23,40,27,32,5,20,14,26,58,61,0,43,8,39,57,13 3282.0 44.28800000000001 15.0
51,54,7,15,36,69,33,2,66,65,9,73,10,28,32,44,50,64,12,42,40,56,47,4,60,25,49,17,16,70,11,68,37,23,63,19,53,75,62,74,59,46,55,6,52,48,71,72,18,41,31,22,30,21,34,67,76,38,1,24,3,35,27,39,13,8,58,57,29,61,14,20,5,43,26,0,45 3186.0 57.376000000000005 15.0
35,54,68,0,31,58,23,8,32,51,11,44,10,5,36,22,50,2,12,42,40,18,47,4,60,16,26,49,70,17,75,39,14,76,3,29,24,45,37,61,74,62,59,46,55,6,52,48,71,63,19,66,56,53,33,43,72,13,41,67,21,73,57,65,15,28,1,27,64,9,38,34,69,20,30,7,25 3120.0 70.39 16.0
51,54,7,15,36,69,33,2,66,65,9,73,63,23,62,3,50,21,12,42,1,10,56,45,47,25,49,17,16,29,11,68,37,64,28,19,4,53,75,44,70,74,59,46,55,52,48,71,72,18,41,30,31,22,6,40,34,67,43,38,60,24,32,35,27,39,13,8,58,57,61,14,20,0,5,26,76 3187.0 67.94000000000001 14.0
0,54,57,15,19,38,33,8,5,65,35,73,63,23,62,3,64,12,42,40,60,47,4,61,68,72,34,26,29,75,70,76,14,28,11,2,56,16,45,53,20,27,66,52,25,32,9,71,6,18,41,36,30,31,22,10,1,13,67,24,43,46,55,49,39,21,7,50,44,69,48,58,51,17,37,59,74 3389.0 52.650000000000006 13.0
#
45,5,1,24,9,14,72,34,66,35,32,40,28,48,64,23,42,31,22,62,37,15,53,33,0,18,58,70,3,2,57,54,46,51,50,60,7,8,75,74,27,26,47,39,12,10,65,59,38,69,6,13,17,71,19,52,25,63,67,20,41,61,30,44,36,55,29,43,4,49,56,76,68,21,16,73,11 3134.0 71.456 14.0
45,5,1,24,9,14,72,34,66,35,32,40,28,48,64,23,42,31,22,62,15,53,33,0,18,58,70,3,2,57,54,46,51,50,60,7,8,75,74,27,26,47,39,12,10,65,59,38,69,6,13,17,71,19,52,25,63,67,11,43,16,76,44,29,55,30,20,61,37,41,68,36,73,4,56,21,49 3233.0 46.51200000000001 14.0
67,25,75,37,31,66,0,52,3,32,13,34,61,7,26,38,70,10,21,74,58,8,39,56,12,41,30,72,20,29,71,28,47,18,60,15,19,42,46,76,23,9,35,64,2,53,36,45,68,55,54,16,50,43,6,11,17,57,4,51,62,59,27,73,65,24,44,49,63,14,69,5,48,22,40,1,33 3097.0 66.25800000000001 17.0
63,31,45,23,26,7,70,68,67,15,3,74,51,6,34,58,40,46,18,25,65,1,17,33,24,38,71,22,12,21,53,16,14,75,54,9,27,60,41,29,69,36,73,2,55,50,66,10,32,0,59,37,44,4,43,49,64,76,8,72,57,52,61,56,35,62,48,30,5,19,11,13,42,47,20,39,28 3095.0 67.87800000000001 19.0
55,7,61,63,76,68,45,5,59,10,3,74,51,6,34,25,4,41,18,65,1,24,56,58,49,46,71,42,12,21,37,16,14,13,54,9,27,28,8,29,66,69,36,23,2,73,67,62,0,40,38,44,30,53,35,11,17,64,72,60,15,75,52,32,50,19,26,48,47,33,39,31,22,57,43,20,70 3249.0 60.59400000000001 12.0
