# Problem = StaticVNFPlacementProblem
# Variables = 1
# Objectives = 6
28,18,23,3,24,21,1,32,13,19,17,9,31,5,14,29,22,12,26,27,30,0,6,2,11,25,16,10,8,15,4,7,20 1092.0 24.099999999999998 11.0 40600.0 0.8513457147405488 23.045
#
1,6,27,32,0,25,11,5,29,16,14,3,12,8,24,7,30,28,23,22,31,17,13,9,20,10,26,2,21,18,15,19,4 1119.0 40.644 9.0 43800.0 0.9503017459677419 23.035999999999998
1,6,4,32,0,25,11,5,23,16,14,3,12,8,24,7,30,28,29,22,31,13,9,2,20,10,26,17,21,18,15,19,27 1314.0 26.036 10.0 71900.0 0.8700657791563275 23.204
1,10,30,32,0,25,11,5,29,16,27,3,12,8,7,14,23,28,31,13,9,6,17,2,19,26,22,21,18,24,15,20,4 1334.0 44.74 7.0 71600.0 0.8684616693548386 21.621
1,6,30,32,29,11,5,0,16,14,3,12,24,8,7,27,23,28,31,22,13,10,17,2,19,26,9,25,21,18,15,20,4 1143.0 39.144 9.0 44400.0 0.9085974233870966 23.316
1,6,30,32,0,25,11,14,29,16,27,3,12,24,8,7,5,31,28,13,9,23,10,17,2,19,26,22,21,18,15,20,4 1284.0 44.739999999999995 8.0 63200.0 0.8629974193548386 22.266
1,6,30,32,0,11,5,29,25,16,27,3,12,24,8,7,14,28,31,23,22,13,9,10,17,2,19,21,26,18,15,20,4 1139.0 39.144 10.0 44100.0 0.9301601733870967 23.316
1,6,27,32,0,11,5,29,25,16,14,3,12,8,24,7,30,28,23,17,31,22,13,2,19,26,9,21,18,10,15,20,4 1127.0 40.644 10.0 44600.0 0.9497705443548388 23.046
#
3,24,18,9,10,19,1,31,23,13,32,14,5,2,26,29,27,17,4,22,8,28,12,30,16,0,25,20,7,6,11,15,21 1106.0 25.7 11.0 42500.0 0.828463395361991 23.172
3,24,9,31,23,26,1,22,18,7,13,10,5,14,2,19,29,0,17,32,8,28,12,30,16,6,25,20,4,27,11,15,21 1222.0 24.98 8.0 56500.0 0.8625890837104072 25.436
3,24,9,31,22,26,1,18,23,13,32,10,14,5,2,19,29,0,17,7,8,28,12,30,16,6,25,20,4,27,11,15,21 1185.0 38.14 7.0 51800.0 0.8219910837104072 24.474
3,24,18,31,10,19,1,9,23,13,32,14,5,2,26,29,27,17,4,22,8,28,12,30,16,0,25,20,7,6,11,15,21 1109.0 24.98 11.0 41800.0 0.8036363328619909 23.653000000000002
3,24,18,31,10,19,1,9,23,17,13,32,14,5,2,26,29,27,4,8,22,28,12,30,16,0,25,20,7,6,11,15,21 1120.0 35.12 10.0 42700.0 0.783648332861991 23.172
8,24,9,5,32,26,1,22,18,7,13,10,14,23,2,19,29,27,17,31,3,28,12,30,16,6,25,20,4,0,11,15,21 1261.0 58.20400000000001 10.0 59300.0 0.7552736325718872 22.129999999999995
3,18,31,10,19,24,1,9,23,13,32,14,5,2,26,29,27,17,4,22,8,28,12,30,16,0,25,20,7,6,11,15,21 1109.0 24.98 11.0 41800.0 0.809737832861991 22.669999999999998
3,24,9,31,10,19,1,18,23,13,32,14,5,26,29,27,17,2,4,22,8,28,12,30,16,0,25,20,7,6,11,15,21 1108.0 24.98 10.0 42000.0 0.8276363144796379 24.188
#
20,17,2,22,3,19,29,15,5,23,25,8,9,32,12,1,24,6,26,13,21,7,31,11,28,4,0,10,18,27,14,16,30 1106.0 26.220000000000002 9.0 43800.0 0.8713589137717123 23.187
20,17,10,3,21,22,9,5,25,24,16,2,14,19,8,23,29,6,31,18,12,15,4,7,27,26,1,13,0,30,11,32,28 1189.0 19.64 10.0 54700.0 0.8234105891749381 23.362000000000002
20,17,2,1,13,32,26,5,15,24,25,30,29,16,19,8,23,27,6,9,22,12,7,11,28,4,0,10,18,31,14,3,21 1251.0 23.919999999999998 7.0 62400.0 0.8720698467741936 23.469
20,17,2,29,19,22,8,5,23,3,25,31,12,32,15,1,24,6,9,26,13,30,7,14,0,11,4,10,28,18,27,21,16 1154.0 31.42 9.0 49500.0 0.847462784739454 22.541999999999998
20,17,2,31,19,22,29,5,23,25,8,3,32,12,15,1,24,6,9,26,13,4,7,14,0,11,30,10,18,28,27,21,16 1098.0 31.419999999999998 9.0 42000.0 0.8713889137717122 23.187
#
2,26,18,19,24,29,7,13,15,14,21,9,5,10,32,3,16,11,8,23,4,31,25,1,27,12,22,0,6,30,17,28,20 1160.0 31.496000000000002 10.0 49900.0 0.795332589174938 22.232
26,27,29,14,5,24,19,21,15,13,18,9,7,10,32,3,16,2,11,8,4,20,31,23,17,1,25,12,30,6,0,22,28 1254.0 24.044 9.0 62900.0 0.7084028663151364 21.564999999999998
2,26,20,21,14,24,19,7,13,16,15,32,18,9,5,11,3,29,10,8,4,23,31,25,1,27,12,22,30,6,0,28,17 1294.0 38.58 6.0 66100.0 0.8689423028846155 23.524
2,26,13,14,24,19,7,21,16,15,23,9,5,11,3,10,29,18,32,8,4,31,25,1,27,12,22,0,6,30,17,28,20 1164.0 29.0 10.0 49800.0 0.795448589174938 22.232
19,26,10,27,14,24,29,7,13,15,21,32,9,18,5,3,16,2,11,8,4,31,25,1,23,12,22,0,6,30,17,28,20 1253.0 59.56400000000001 8.0 59400.0 0.6943676254652604 21.09
#
25,3,13,19,26,20,0,28,1,17,32,21,24,29,5,8,10,27,31,14,9,11,30,12,15,22,23,16,4,2,7,18,6 1134.0 45.744 11.0 45000.0 0.8075900533498759 22.533
14,17,26,29,18,25,24,22,10,9,20,16,5,8,12,32,30,23,0,4,7,21,11,15,28,27,2,1,6,19,31,3,13 1367.0 25.376 7.0 76900.0 0.790842389423077 21.17
25,0,26,13,32,19,20,1,17,3,28,24,29,5,8,30,21,10,27,31,14,9,11,12,4,22,2,16,15,23,7,18,6 1272.0 29.19 7.0 64400.0 0.8586247115384614 23.111000000000004
25,3,1,13,11,20,19,0,26,17,28,24,21,9,27,32,29,5,14,30,10,31,12,8,15,22,23,16,4,2,7,18,6 1184.0 46.544000000000004 11.0 52400.0 0.783374365849876 22.037999999999997
25,19,3,13,26,20,0,6,1,17,32,21,24,29,5,27,8,10,31,14,9,11,15,30,12,22,23,2,4,16,7,18,28 1137.0 45.744 11.0 44400.0 0.8078700533498758 22.533
25,3,1,13,11,20,19,26,17,28,8,9,5,24,27,32,23,21,14,30,10,31,12,4,22,2,29,16,18,7,15,6,0 1157.0 42.004000000000005 10.0 50000.0 0.8197218920595533 23.139000000000003
25,3,1,13,28,19,20,0,26,17,32,24,5,29,8,2,21,10,9,31,14,27,11,30,12,15,22,23,6,4,7,18,16 1149.0 31.124000000000002 11.0 47800.0 0.898514322580645 25.038
25,3,1,19,26,20,0,28,13,17,32,24,29,5,8,21,10,27,31,14,9,11,30,12,15,22,23,16,4,2,7,18,6 1139.0 42.623999999999995 11.0 45700.0 0.8607160533498759 24.363000000000003
25,3,13,19,26,20,0,28,1,17,32,21,24,29,5,8,10,31,14,9,11,30,27,12,4,22,2,16,15,23,7,18,6 1147.0 38.244 11.0 46600.0 0.807834053349876 22.533
#
20,32,2,8,22,4,16,12,29,17,25,13,5,0,7,6,3,24,1,31,11,19,18,9,28,27,14,30,23,15,21,10,26 1157.0 36.443999999999996 9.0 48400.0 0.8860126612903226 23.637
20,32,2,7,4,16,12,29,6,18,17,25,13,1,0,8,3,24,31,5,11,19,14,28,27,10,15,30,22,9,21,23,26 1206.0 26.26 9.0 55200.0 0.8733982862903226 23.637
20,21,10,6,29,18,31,4,19,17,9,22,25,0,13,8,23,7,30,2,14,5,11,28,15,16,1,32,27,3,12,24,26 1280.0 59.64000000000001 7.0 64500.0 0.7489180846774194 23.644
20,32,2,8,4,16,12,29,6,17,25,13,5,0,7,3,24,31,1,11,19,18,28,27,14,10,15,30,22,9,21,23,26 1167.0 26.576 10.0 50700.0 0.879476901674938 23.512
17,20,32,2,8,22,4,16,12,29,15,25,13,5,0,7,3,24,1,31,11,19,18,28,27,14,10,6,30,9,21,23,26 1328.0 38.58 10.0 70100.0 0.7310610074441687 22.334
20,32,2,8,30,4,29,16,12,6,17,25,28,5,0,7,3,24,1,31,11,19,18,13,27,14,10,15,22,9,21,23,26 1177.0 28.904 9.0 51000.0 0.8862086612903226 23.637
#
27,21,12,28,30,32,3,17,1,13,23,14,5,26,22,9,15,31,24,0,11,18,19,29,2,4,16,25,10,20,8,7,6 1114.0 30.76 11.0 44400.0 0.7521490231079404 22.2
27,3,12,13,30,32,28,20,17,22,1,23,5,14,24,6,11,31,16,0,26,15,18,19,8,2,4,25,10,9,29,7,21 1190.0 20.800000000000004 10.0 55000.0 0.7763969717741936 22.119999999999997
8,27,3,15,13,32,30,21,17,12,1,23,22,5,26,14,6,19,31,0,24,11,18,28,29,2,4,16,25,10,20,7,9 1343.0 38.580000000000005 8.0 74200.0 0.8257668741789519 23.825
27,21,28,12,32,30,3,17,1,13,23,14,5,24,22,9,15,26,31,0,11,18,19,29,2,4,16,25,10,20,8,7,6 1123.0 30.76 11.0 45100.0 0.7455077025434242 22.729999999999997
27,21,28,30,32,3,17,1,12,23,22,5,26,14,9,15,31,24,0,11,29,19,18,2,4,13,16,25,10,20,8,7,6 1167.0 27.026000000000003 11.0 51000.0 0.7295307054900744 21.449999999999996
27,3,12,28,30,2,32,21,17,1,23,22,5,26,9,15,31,14,24,0,11,18,19,29,13,4,16,25,10,20,8,7,6 1119.0 20.8 11.0 44900.0 0.7497476481079404 22.200000000000003
27,3,12,28,30,32,21,17,1,13,8,23,22,5,26,14,9,24,15,31,0,11,29,18,19,2,4,16,25,10,20,7,6 1135.0 23.060000000000002 10.0 46900.0 0.7714476778846154 22.86
#
20,17,15,28,31,25,4,9,21,1,18,16,8,24,26,19,29,13,5,10,14,3,7,32,11,6,23,27,0,12,22,2,30 1130.0 30.819999999999997 8.0 46200.0 0.8754427065756821 23.317
20,14,17,15,28,18,5,4,9,8,1,31,26,21,16,24,19,29,13,10,3,7,25,32,11,6,23,27,0,12,22,2,30 1221.0 20.976 7.0 60000.0 0.8407451510545907 23.282
20,17,4,28,5,31,9,0,26,1,18,21,29,8,16,24,10,12,32,19,14,3,7,25,2,15,23,13,27,6,22,11,30 1205.0 45.08 7.0 53900.0 0.8679639758064515 23.491999999999997
20,17,31,28,4,5,9,15,1,8,18,26,21,24,16,19,29,13,10,14,3,7,25,32,2,6,23,27,0,12,22,11,30 1155.0 45.08 8.0 47600.0 0.8397124202853598 23.456999999999997
20,17,15,28,18,5,4,29,8,1,31,26,21,16,25,19,27,13,24,10,14,3,7,32,11,6,23,9,0,12,22,2,30 1223.0 40.82000000000001 10.0 56800.0 0.8658776702853599 21.902
20,17,28,4,25,9,15,1,18,21,26,8,16,24,19,31,29,13,5,10,14,3,7,32,11,6,23,27,0,12,22,2,30 1136.0 25.62 8.0 47100.0 0.8755267065756822 23.317
#
