# Problem = StaticVNFPlacementProblem
# Variables = 1
# Objectives = 6
18,13,1,16,3,29,12,7,22,6,10,24,27,2,0,14,8,11,5,26,4,25,19,23,20,15,17,9,28,21 1220.0 50.9 5.0 54700.0 0.7729626834677419 23.429
26,4,19,28,11,25,9,29,21,0,2,5,16,6,1,20,14,8,13,3,17,18,10,7,24,12,27,22,15,23 1123.0 53.3 8.0 47800.0 0.7035236250000001 21.839999999999996
17,11,1,16,19,29,12,28,3,2,24,15,27,10,13,0,21,25,6,8,22,14,4,23,5,20,7,9,18,26 1258.0 30.14 6.0 61200.0 0.7758106834677421 23.506
3,22,23,9,26,2,27,7,20,28,13,19,10,24,15,6,8,25,11,18,0,16,17,29,1,12,4,21,14,5 1228.0 41.22 9.0 62600.0 0.6794328824441688 21.174999999999997
25,11,26,19,17,28,5,21,24,29,15,18,13,0,23,3,1,7,16,2,6,20,8,10,27,9,14,22,4,12 1133.0 39.344 8.0 49200.0 0.7487506975806453 21.589999999999996
17,21,19,4,3,12,7,0,27,16,26,5,13,18,15,6,8,25,11,20,10,22,14,2,29,24,1,9,28,23 1251.0 41.46 6.0 64900.0 0.7196406153846154 23.381
1,10,2,17,26,19,15,29,6,23,12,8,18,24,0,20,22,5,7,14,16,28,21,9,13,3,4,11,27,25 1404.0 39.483999999999995 6.0 83500.0 0.6936853798076924 21.21
28,11,19,3,15,23,5,17,26,14,1,25,27,4,2,0,29,6,8,22,18,10,7,16,21,13,20,12,24,9 1101.0 48.14 6.0 45500.0 0.7319680100806453 21.589999999999996
17,21,19,4,9,24,25,3,7,29,13,15,5,16,6,1,20,14,10,22,2,12,11,0,26,28,8,23,18,27 1256.0 28.68 9.0 68300.0 0.7192210074441687 22.083
1,19,26,2,6,27,29,23,0,15,3,5,4,10,22,24,8,25,18,13,14,28,7,17,11,21,20,9,16,12 1196.0 48.1 7.0 56100.0 0.7426767479838711 21.689999999999998
26,16,17,19,13,25,4,6,21,10,8,20,9,12,27,28,23,15,22,7,1,29,3,0,14,11,2,24,18,5 1159.0 50.94 7.0 53900.0 0.7676525100806451 21.439999999999998
17,0,19,15,24,14,23,9,27,18,2,5,16,6,1,20,8,13,28,11,22,21,7,25,10,26,3,4,29,12 1262.0 32.540000000000006 8.0 67900.0 0.7197863920595533 22.133
1,15,19,3,29,6,27,14,0,2,4,7,18,8,24,22,23,17,5,13,26,16,10,11,25,21,20,9,28,12 1380.0 38.739999999999995 6.0 81100.0 0.7223030562965261 20.884999999999998
7,17,18,16,19,14,29,3,6,21,10,8,1,12,27,28,11,15,25,23,24,9,0,20,2,13,22,26,5,4 1268.0 31.944000000000003 9.0 66500.0 0.768778587158809 21.275
11,19,26,2,6,27,16,10,3,1,5,25,23,0,24,9,8,21,29,28,22,14,4,13,17,12,7,20,15,18 1123.0 33.25 7.0 50300.0 0.8709502464421253 23.009999999999998
18,28,1,10,13,29,14,3,9,11,27,16,25,7,4,2,0,15,23,17,5,19,8,6,24,12,21,26,22,20 1241.0 48.14 7.0 59100.0 0.730799560483871 23.133
29,7,11,23,19,17,28,13,21,16,26,5,3,18,0,14,6,8,25,24,12,20,1,10,27,9,15,22,4,2 1359.0 39.72 9.0 76700.0 0.8156129196650124 20.654999999999998
17,1,19,15,24,20,23,9,27,16,6,29,3,4,0,14,8,11,28,12,21,2,7,25,18,13,10,5,22,26 1177.0 41.774 8.0 53800.0 0.7253223028846154 23.674
18,13,1,16,25,2,14,19,23,7,10,12,22,0,24,29,11,28,27,5,3,4,15,20,6,21,8,26,9,17 1259.0 43.724000000000004 8.0 64900.0 0.6756351490384617 21.746000000000002
28,11,26,3,15,25,10,14,19,23,21,4,20,17,22,12,24,6,18,5,29,2,16,1,13,0,7,8,27,9 1173.0 63.04 6.0 52900.0 0.6873120625 21.839999999999996
7,1,9,11,29,20,8,23,13,25,28,12,17,0,18,24,14,16,5,26,4,6,19,2,3,15,27,22,10,21 1203.0 50.52 8.0 59000.0 0.6966803371588091 21.424999999999997
26,2,22,25,19,0,15,29,6,23,4,24,12,21,17,5,14,16,11,3,7,28,20,8,10,27,9,1,13,18 1281.0 35.11 6.0 70100.0 0.7101947211538462 21.435
28,24,21,13,25,8,6,1,19,4,0,23,15,2,5,16,17,10,14,12,3,11,27,22,29,20,7,9,18,26 1240.0 60.7 7.0 61400.0 0.7114324697580644 21.415
25,11,26,19,17,2,5,21,24,7,16,18,6,0,10,3,1,29,15,28,8,27,13,23,20,9,14,22,4,12 1145.0 50.844 9.0 50200.0 0.7164509475806452 21.589999999999996
17,1,19,3,29,6,27,14,0,2,5,28,13,18,15,25,23,7,11,20,10,22,21,8,24,9,26,12,4,16 1173.0 32.14 7.0 53400.0 0.7293717479838709 23.174999999999997
20,12,1,16,19,29,28,22,2,24,27,10,13,0,26,25,4,6,15,3,8,14,17,11,23,21,9,5,7,18 1516.0 41.8 10.0 98400.0 0.7515651066997517 20.644999999999996
8,19,1,18,27,29,12,3,2,24,15,16,10,13,0,26,25,5,11,17,4,7,14,21,6,22,9,20,23,28 1164.0 39.080000000000005 11.0 52900.0 0.7447784913151365 20.799999999999997
18,13,1,16,3,29,12,7,28,19,10,24,27,2,0,14,5,17,8,25,4,26,15,20,21,22,23,9,6,11 1210.0 44.68 6.0 54600.0 0.753437558467742 22.948
7,14,18,26,29,12,0,2,23,16,10,9,24,28,17,6,4,11,15,25,27,20,19,1,3,13,22,21,5,8 1246.0 49.76 6.0 61200.0 0.8089067003722086 20.735
17,27,16,28,23,25,1,21,6,26,5,3,13,18,15,0,29,7,11,20,10,22,14,8,24,9,2,12,4,19 1244.0 27.400000000000002 6.0 61600.0 0.8046937285980147 23.119999999999997
