# Problem = StaticVNFPlacementProblem
# Variables = 1
# Objectives = 3
12,68,2,0,61,43,69,21,34,53,73,47,75,74,72,39,19,67,56,9,40,10,58,27,65,26,3,7,30,4,23,66,60,14,33,20,54,29,52,64,41,5,70,57,35,15,32,71,42,11,37,6,17,62,1,38,63,76,46,48,31,8,24,55,13,59,49,45,18,16,22,44,50,36,28,25,51 2984.0 42.798 18.0
12,68,2,21,0,46,43,69,34,53,73,61,75,74,72,39,67,56,9,19,62,40,10,58,26,25,35,30,65,4,23,66,33,60,59,14,20,54,29,64,70,41,52,57,15,32,71,42,3,37,17,7,1,11,38,63,76,47,48,6,31,8,24,55,44,28,18,49,45,5,13,50,36,16,27,51,22 2921.0 46.40200000000001 15.0
12,68,2,0,61,43,69,21,34,53,73,47,75,74,72,39,19,67,56,9,40,10,58,65,26,3,35,30,7,4,23,66,60,14,6,20,17,54,29,64,41,52,5,70,57,15,32,42,11,37,33,25,62,1,22,38,63,76,46,48,31,8,24,55,44,27,18,49,45,16,13,59,50,36,28,71,51 2990.0 43.784000000000006 15.0
12,68,2,34,0,61,43,69,21,53,73,46,75,74,72,39,19,67,56,9,62,40,10,58,26,25,35,30,65,4,23,66,33,60,7,14,20,54,29,6,52,5,70,57,15,32,71,42,37,17,11,18,22,41,38,63,76,47,48,31,64,8,24,55,13,59,49,1,16,44,28,50,36,45,27,3,51 2938.0 48.54400000000001 13.0
12,68,2,34,0,61,43,69,21,53,73,46,75,74,72,39,19,67,56,9,62,40,10,58,26,25,35,30,65,4,23,66,33,60,7,14,20,54,29,6,52,5,70,57,15,32,71,42,37,17,11,41,1,13,38,63,76,47,48,64,31,8,24,55,22,59,18,49,45,16,27,50,36,44,28,3,51 2910.0 51.30400000000001 13.0
12,68,2,0,61,43,69,21,34,53,73,18,47,75,74,72,39,19,67,56,9,40,10,58,65,26,25,35,30,4,23,66,33,50,41,48,14,62,54,29,3,5,70,57,15,49,71,42,20,11,37,17,1,22,38,63,76,46,44,6,64,31,7,55,32,27,60,24,45,16,13,59,8,36,28,52,51 2995.0 47.48800000000001 13.0
12,68,2,34,0,61,43,69,31,53,73,46,75,74,72,39,19,67,56,9,62,40,10,58,25,35,30,65,4,23,66,33,60,7,14,20,54,29,6,41,52,5,70,57,15,32,71,42,37,64,1,22,38,63,76,47,48,17,21,8,24,55,13,59,27,49,45,18,16,11,44,26,50,36,28,3,51 3210.0 76.79600000000002 10.0
12,68,2,34,0,61,43,69,21,53,73,46,75,74,72,39,19,67,56,9,40,10,58,65,26,3,35,30,7,4,23,66,60,14,33,20,54,29,52,64,41,5,70,57,15,32,71,42,11,37,6,17,62,1,38,63,76,47,48,22,31,8,24,55,13,59,18,49,45,16,27,50,36,44,28,25,51 3257.0 69.64800000000001 12.0
#
73,24,54,66,59,47,29,2,67,33,17,16,65,41,31,12,61,76,35,55,9,22,51,8,21,68,40,63,7,18,45,53,27,58,74,39,25,32,71,60,20,46,72,4,10,52,70,69,56,50,14,30,64,28,49,75,38,3,1,43,0,37,5,34,6,44,42,26,48,19,36,11,15,57,23,13,62 2913.0 67.8 17.0
73,64,54,66,59,47,29,2,67,33,17,16,65,41,31,12,61,76,35,55,9,22,51,8,21,68,40,63,7,18,45,30,53,27,25,58,74,60,46,32,71,20,69,62,52,4,14,39,24,56,70,13,50,28,49,38,3,6,1,43,0,5,26,23,34,42,44,75,48,11,36,10,15,19,57,37,72 2994.0 61.98400000000001 16.0
73,64,54,66,59,47,29,2,67,33,17,16,65,41,31,12,61,76,35,55,9,22,51,8,21,68,40,63,7,18,45,30,53,27,25,58,74,60,46,32,71,20,72,69,10,52,4,70,56,14,39,24,19,50,28,49,38,6,1,43,0,37,5,34,75,44,42,26,48,36,15,11,57,23,13,62,3 2955.0 63.760000000000005 18.0
73,24,54,66,59,47,29,2,67,33,17,16,65,41,31,12,61,76,35,55,9,22,51,8,21,68,40,63,7,18,45,30,53,27,25,58,74,60,46,32,71,20,72,4,10,52,70,69,56,50,14,39,64,28,49,75,38,3,1,43,0,37,5,34,6,44,42,26,48,19,36,11,15,57,23,13,62 2927.0 65.2 17.0
52,6,64,54,47,29,2,67,33,17,16,65,7,31,41,59,12,61,76,35,55,9,15,8,21,68,40,66,18,45,63,53,27,25,58,74,72,30,32,49,20,69,24,60,23,10,62,4,56,50,71,39,28,46,75,38,3,1,43,0,22,14,5,34,37,44,42,26,48,19,36,11,51,57,73,13,70 3043.0 55.16000000000001 18.0
73,64,54,66,59,47,29,2,67,33,17,16,65,41,31,12,61,76,35,55,9,22,51,8,30,68,40,63,7,1,45,21,74,27,25,58,60,72,46,32,71,20,69,10,52,4,14,39,24,56,70,19,50,28,49,38,3,42,75,18,43,0,37,5,34,6,44,26,48,53,36,11,15,57,23,13,62 3081.0 65.56400000000001 15.0
62,64,54,66,59,47,29,2,67,51,33,17,16,65,41,31,12,61,76,35,55,9,22,8,21,68,40,63,7,18,45,30,53,27,25,58,74,60,72,46,32,71,20,69,10,52,4,56,14,39,24,50,28,49,70,38,3,6,1,43,0,37,5,34,75,44,42,26,48,36,15,19,11,57,23,13,73 3200.0 47.632000000000005 15.0
12,64,54,66,59,47,29,2,67,33,17,16,65,41,31,61,76,45,35,55,62,37,9,22,8,21,68,40,63,7,18,30,53,27,25,58,74,60,46,32,71,20,56,10,69,52,49,70,1,14,39,24,50,28,57,38,3,6,72,43,0,5,73,34,75,44,42,26,48,36,19,51,11,4,23,13,15 3313.0 46.04200000000001 13.0
52,6,64,54,47,29,2,67,33,17,16,65,7,31,41,59,12,61,76,35,55,9,15,8,21,68,40,66,18,45,63,53,27,25,58,74,72,30,32,49,20,69,24,60,23,10,62,4,70,14,39,56,50,28,1,46,22,71,38,3,43,0,5,34,75,44,42,26,51,48,36,19,73,11,57,13,37 3131.0 52.120000000000005 16.0
62,64,54,66,59,47,29,2,67,39,51,33,17,16,65,41,31,12,61,76,35,55,9,22,8,21,68,40,63,7,18,45,30,53,27,25,58,74,60,72,46,32,71,20,69,10,52,4,70,56,14,24,50,28,49,38,3,6,1,43,0,37,5,34,75,44,42,26,48,36,15,19,11,57,23,13,73 3204.0 53.56800000000001 14.0
12,54,66,59,47,29,2,67,31,7,17,16,65,41,61,76,21,22,35,55,62,9,37,60,68,40,63,33,18,45,30,53,27,25,58,74,64,8,46,32,71,20,56,10,69,52,49,70,1,14,39,24,50,28,57,38,3,6,72,43,0,5,73,34,75,44,42,26,48,36,19,51,11,4,23,13,15 3129.0 69.93599999999999 12.0
62,64,54,66,59,47,29,2,67,51,33,17,16,65,41,31,12,61,76,35,55,9,22,8,21,68,40,63,7,18,45,30,53,27,25,58,74,60,72,46,32,71,69,10,52,4,70,56,14,39,24,50,28,49,38,3,6,1,43,20,0,37,5,34,75,44,42,26,48,36,15,19,11,57,23,13,73 3222.0 51.09 14.0
12,54,66,59,47,29,2,67,33,17,16,65,7,31,61,51,76,35,55,62,9,22,68,30,21,40,72,18,41,45,8,53,26,63,25,58,74,60,32,71,20,69,37,56,27,52,70,4,14,50,73,46,28,49,43,38,3,6,1,64,39,0,24,5,34,42,44,75,48,11,36,10,15,19,57,23,13 3384.0 65.62 9.0
12,64,54,66,59,47,29,2,67,33,17,16,65,31,61,76,68,35,55,62,41,9,22,37,8,21,40,58,7,18,45,30,53,27,25,63,74,60,46,32,71,20,56,10,69,52,57,70,1,14,39,24,50,28,49,75,38,6,72,43,0,5,73,34,3,44,42,26,48,36,19,51,11,4,23,13,15 3378.0 90.32999999999998 10.0
12,54,66,59,47,29,2,67,33,17,16,65,7,31,61,51,76,35,55,62,9,22,68,30,21,40,72,18,41,45,8,53,26,63,25,58,74,60,32,71,20,69,39,56,27,52,70,4,14,50,73,46,28,49,64,38,3,24,1,43,0,37,5,34,6,44,42,75,48,11,36,10,15,19,57,23,13 3466.0 63.620000000000005 9.0
12,64,54,66,59,47,29,2,67,33,17,16,65,31,61,76,68,35,55,62,41,9,22,5,8,21,40,72,7,18,45,30,53,27,58,74,60,46,32,63,71,37,69,10,52,4,70,56,14,39,24,50,28,49,38,3,6,1,43,25,0,20,73,34,75,51,26,48,36,19,13,42,15,11,57,23,44 3278.0 49.64200000000001 12.0
#
9,55,22,41,16,20,67,46,53,68,49,7,58,34,54,1,38,75,70,37,44,69,36,57,27,19,6,72,3,35,66,10,24,64,60,29,63,13,73,74,51,4,30,47,52,61,0,39,31,8,42,62,45,59,23,25,56,2,21,28,71,18,43,12,15,5,26,32,14,17,40,50,11,76,48,65,33 2902.0 60.80000000000001 20.0
9,55,22,41,16,20,67,69,46,53,68,49,58,34,57,38,7,35,54,75,70,37,44,36,27,3,1,72,6,66,10,74,24,64,60,29,63,13,73,19,51,4,30,47,52,61,59,0,39,31,8,42,62,23,25,32,45,2,21,28,71,18,43,12,15,26,5,56,50,14,17,40,11,76,48,65,33 2907.0 51.2 19.0
9,55,22,41,16,20,67,46,53,68,49,58,34,57,38,7,74,54,75,70,37,44,36,35,1,6,27,72,69,66,10,3,24,64,60,29,63,13,73,19,51,4,30,47,52,61,2,0,39,25,31,8,42,62,45,23,32,59,21,28,71,18,43,12,56,5,26,15,14,17,40,50,33,11,76,48,65 2945.0 51.2 18.0
9,55,22,41,16,20,67,35,46,53,68,56,58,34,57,38,7,74,6,75,70,37,44,36,3,27,1,72,69,66,10,54,24,64,60,29,63,13,73,19,51,61,4,30,47,52,32,0,39,31,8,62,45,59,23,25,49,2,21,28,71,18,12,43,15,11,26,14,17,76,42,50,5,40,48,65,33 2981.0 86.808 16.0
9,55,22,41,16,20,67,46,53,68,49,35,58,34,57,38,7,74,54,75,70,37,44,36,27,6,1,72,69,66,10,3,24,64,60,29,63,13,73,19,51,30,47,61,0,39,31,8,42,62,45,59,23,25,56,2,21,28,71,18,43,12,15,5,26,52,32,14,17,40,50,4,11,76,48,65,33 2973.0 49.048 17.0
9,55,22,41,16,20,67,69,46,53,68,49,58,34,57,38,7,74,54,75,70,37,44,36,27,6,1,72,3,35,66,10,24,64,60,29,63,13,73,19,51,4,30,47,52,61,56,0,39,31,8,42,62,45,23,25,59,2,32,26,28,71,18,43,12,15,5,21,50,14,17,40,11,76,48,65,33 2963.0 52.952000000000005 17.0
9,55,22,41,16,20,67,68,46,53,49,7,58,34,54,1,38,75,70,37,44,69,57,27,19,6,72,3,35,66,10,24,64,60,29,63,13,73,74,51,4,30,47,52,61,0,39,31,8,42,62,45,59,23,25,56,2,21,28,36,71,18,43,12,15,5,26,32,14,17,40,50,33,11,76,48,65 2959.0 57.39400000000001 17.0
9,55,22,41,16,20,67,59,46,53,74,49,68,58,34,54,38,75,70,37,44,57,36,69,27,1,72,3,66,10,24,64,60,29,31,7,43,73,19,51,4,47,30,6,0,35,8,39,61,63,26,42,62,23,25,32,56,2,28,71,52,18,13,12,15,5,21,45,14,17,40,50,11,76,48,65,33 2998.0 83.414 15.0
9,55,22,41,16,20,67,46,53,68,49,58,34,57,38,7,74,3,75,70,37,44,36,25,6,1,72,69,35,66,10,24,54,27,64,60,29,13,73,19,51,4,30,47,52,61,56,0,39,63,31,8,42,62,45,23,32,59,21,28,71,18,43,12,2,5,26,15,14,17,40,50,33,11,76,48,65 3011.0 78.35800000000002 16.0
9,55,22,41,16,20,67,59,46,53,74,49,68,58,34,54,38,75,70,37,44,57,36,69,27,1,24,72,3,35,66,64,60,29,31,7,43,73,19,51,4,47,30,6,0,10,8,39,61,63,26,42,62,23,25,32,56,2,28,71,52,18,13,12,15,5,21,45,14,17,40,50,11,76,48,65,33 3040.0 77.414 15.0
9,55,22,41,16,20,67,35,46,53,68,49,58,34,57,38,7,74,54,75,70,37,44,36,1,6,27,72,69,66,10,3,24,64,60,29,63,13,73,19,51,4,30,52,8,56,47,0,39,31,61,26,23,25,45,32,62,59,21,28,71,18,43,12,15,5,42,2,14,17,40,50,33,11,76,48,65 3056.0 49.44000000000001 16.0
9,55,22,41,16,20,67,35,46,53,68,49,58,34,57,38,7,74,54,75,70,37,44,36,27,6,1,72,3,69,66,10,24,64,60,29,25,13,73,19,51,4,30,2,47,52,61,0,39,63,31,8,42,62,45,23,32,59,21,28,71,18,43,12,56,5,26,15,14,17,40,50,33,11,76,48,65 3048.0 56.21000000000001 16.0
9,55,22,41,16,20,67,46,53,68,49,58,34,57,38,7,74,54,75,70,37,44,36,27,6,35,1,72,73,69,66,10,24,64,60,29,25,13,3,19,51,4,30,47,52,61,2,0,39,63,31,8,42,62,45,23,32,59,21,28,71,18,43,12,56,5,26,15,14,17,40,50,33,11,76,48,65 3047.0 62.09 16.0
9,41,55,22,16,20,67,37,46,53,68,49,58,34,70,38,7,57,54,75,44,69,36,1,27,19,6,72,3,35,4,66,10,24,64,60,29,63,13,73,74,51,30,47,52,61,56,0,39,31,8,42,62,45,23,25,59,2,32,28,71,18,43,12,15,5,26,21,17,40,50,14,11,33,76,65,48 3069.0 68.412 14.0
9,55,22,41,16,20,67,69,46,53,68,49,58,34,57,38,7,74,54,75,70,37,44,0,27,6,1,72,10,59,66,3,24,64,60,29,31,43,73,19,51,4,30,36,47,61,56,50,26,39,63,8,42,62,23,25,32,45,2,21,28,71,18,13,12,15,5,52,14,17,40,35,11,48,76,65,33 3107.0 55.930000000000014 15.0
#
38,5,73,67,69,63,71,0,42,53,39,55,29,40,54,33,3,60,76,75,48,11,1,2,35,68,23,9,14,56,47,18,51,74,36,26,16,44,12,19,45,49,30,4,61,10,65,57,21,52,43,6,13,64,34,32,41,62,15,72,27,50,25,22,70,46,59,17,58,28,24,66,8,20,37,7,31 2942.0 51.16000000000001 19.0
38,5,73,67,69,63,71,0,74,42,53,39,55,29,40,54,33,3,60,76,75,48,11,1,2,35,68,23,9,14,56,61,47,18,51,34,36,26,16,12,32,44,49,19,30,43,10,65,57,21,4,52,58,6,13,64,41,62,15,72,27,50,25,22,70,46,59,17,45,28,24,66,8,20,37,7,31 2964.0 57.570000000000014 17.0
38,5,73,67,69,63,71,0,74,42,53,39,55,29,40,54,33,3,60,76,75,48,11,1,2,35,68,23,9,14,56,61,47,18,51,34,36,26,16,12,19,45,43,32,49,30,10,65,57,21,4,52,58,6,13,64,41,62,15,72,27,50,25,22,70,46,59,17,44,28,24,66,8,20,37,7,31 2960.0 60.570000000000014 17.0
38,5,73,67,69,63,71,0,42,53,39,55,29,54,33,3,23,40,60,76,75,48,11,1,2,35,68,9,14,56,61,47,18,51,58,36,26,16,12,45,43,44,49,30,4,10,65,52,57,21,74,19,6,64,41,32,13,62,15,72,27,50,25,22,70,17,59,46,34,28,24,66,8,20,37,7,31 2998.0 49.464000000000006 18.0
38,5,73,67,69,63,71,0,42,53,39,55,29,40,54,33,3,60,76,75,48,11,23,1,2,35,68,9,44,56,61,47,18,51,58,14,26,16,12,36,45,43,32,49,30,10,65,4,57,21,19,6,13,64,34,41,62,28,74,15,27,50,25,22,70,17,59,46,52,72,24,66,8,20,37,7,31 3070.0 42.967999999999996 19.0
38,5,73,67,69,63,71,0,42,53,39,55,29,33,54,3,23,40,60,76,75,48,11,1,2,35,68,9,12,14,56,61,47,18,51,58,36,26,16,45,43,44,49,30,4,10,65,52,57,21,19,6,13,64,41,62,28,15,72,27,50,66,25,22,70,17,20,8,24,74,59,34,32,46,37,7,31 3017.0 47.45000000000001 19.0
38,5,73,67,69,63,71,0,42,53,39,55,29,54,68,33,23,40,60,48,11,76,75,1,2,10,3,9,56,61,47,18,51,58,19,26,16,34,36,44,12,21,14,45,43,30,4,28,35,65,57,49,6,13,64,41,62,52,74,15,72,27,50,25,22,70,46,32,17,59,24,66,8,20,37,7,31 3029.0 58.128000000000014 16.0
38,5,73,67,69,63,71,0,47,42,53,55,29,40,54,33,23,39,76,75,48,60,35,11,1,2,68,3,9,14,56,61,18,51,58,36,26,16,12,45,43,44,49,19,30,4,10,65,57,21,52,34,6,13,64,41,62,74,15,72,27,50,25,22,70,17,59,20,32,28,24,66,8,46,37,7,31 3009.0 59.690000000000005 16.0
38,5,73,67,69,63,71,0,42,53,39,55,29,40,54,33,23,60,68,48,11,76,75,1,2,10,3,9,56,61,47,18,26,51,58,19,16,34,36,12,21,14,45,43,44,30,4,28,35,65,57,49,6,41,13,64,62,72,74,15,27,50,25,17,70,22,59,46,52,32,24,66,8,20,37,7,31 3020.0 58.52800000000001 15.0
38,5,73,67,69,63,71,0,42,53,39,55,29,40,54,33,3,60,76,75,61,48,11,1,2,35,68,23,9,32,56,47,58,13,51,36,26,16,12,19,45,43,14,44,49,30,4,10,65,57,21,52,18,6,64,41,62,74,15,72,27,50,25,22,20,70,46,59,17,37,28,24,66,8,34,7,31 3167.0 44.97800000000001 17.0
38,5,73,67,69,63,71,0,42,53,39,55,29,54,33,3,23,40,60,76,75,48,11,1,2,35,68,9,12,14,56,61,47,18,51,58,36,26,16,45,43,44,49,30,4,10,65,52,57,21,19,6,13,64,34,41,62,28,15,72,27,50,70,66,25,22,59,46,32,74,24,17,8,20,37,7,31 3029.0 46.37 17.0
38,5,73,67,69,63,71,0,42,53,68,55,29,40,54,33,23,39,60,48,11,76,75,1,2,10,3,9,56,61,47,18,26,51,58,19,16,34,36,12,21,14,45,43,44,30,4,52,35,65,57,49,6,41,13,64,62,28,15,72,27,50,70,66,25,22,59,46,32,74,24,17,31,20,37,7,8 3063.0 54.92800000000001 15.0
38,5,73,67,69,63,71,0,39,42,53,55,29,40,54,33,23,68,60,76,75,48,11,1,2,35,3,9,14,56,61,47,51,18,58,19,16,34,36,12,21,26,45,43,44,30,4,28,10,65,57,49,6,41,64,74,62,15,72,27,50,25,22,70,46,59,17,32,52,24,66,8,20,13,37,7,31 3079.0 53.928 14.0
#
22,1,46,67,9,26,33,19,54,18,0,24,63,38,12,37,25,65,59,72,5,11,66,48,32,71,30,68,53,55,10,7,45,75,29,74,69,73,41,43,40,14,57,13,4,3,56,42,44,27,15,50,6,34,64,20,36,60,52,61,16,70,17,51,35,2,23,31,8,76,39,49,58,62,28,47,21 2731.0 59.53800000000001 20.0
22,1,46,38,7,67,9,33,19,54,18,0,24,63,12,37,25,65,59,72,5,11,66,48,32,71,26,30,53,55,68,10,75,29,74,45,41,69,13,4,40,14,57,27,3,56,43,42,44,73,15,60,6,34,64,20,16,61,36,50,52,70,17,51,35,2,23,31,8,76,39,49,58,62,28,47,21 2738.0 47.994 20.0
22,1,46,38,7,67,9,33,19,54,18,0,24,63,12,37,25,65,59,72,5,11,66,48,32,71,26,30,53,55,68,10,75,29,74,45,41,69,13,4,40,14,57,27,3,56,43,42,44,73,15,50,6,34,64,20,36,60,52,61,16,70,17,51,23,2,8,35,31,76,49,39,58,62,28,47,21 2737.0 57.33000000000001 20.0
22,1,46,38,26,67,9,33,19,54,18,0,24,63,12,37,25,65,59,72,5,11,66,48,32,71,30,68,55,10,75,53,29,74,45,69,14,4,57,40,13,7,41,3,56,43,42,44,27,50,15,6,34,61,20,36,60,64,52,73,16,70,35,51,17,2,23,31,8,76,39,49,58,62,28,47,21 2771.0 51.248000000000005 17.0
22,1,46,38,26,67,9,33,19,54,18,0,24,63,12,37,25,65,59,72,5,11,66,48,32,71,45,30,68,53,55,10,29,74,75,69,14,4,57,41,13,7,40,27,3,56,43,8,44,50,15,6,34,61,20,36,60,64,52,73,16,70,35,51,17,2,23,31,42,76,39,49,58,62,28,47,21 2786.0 45.488000000000014 17.0
22,1,46,67,38,26,9,33,19,24,18,0,54,63,12,37,25,65,59,72,5,11,66,48,32,71,30,68,7,53,55,10,75,29,74,45,41,69,14,4,57,13,40,27,3,56,43,42,44,73,50,39,6,34,20,36,60,64,51,52,61,16,70,17,35,2,15,23,31,76,49,8,58,62,28,47,21 2811.0 44.370000000000005 18.0
22,1,46,67,38,26,9,33,19,24,18,0,54,63,12,37,25,65,59,72,5,11,66,48,32,71,30,68,7,53,55,10,75,29,74,45,69,41,14,4,57,13,40,3,52,56,43,42,44,39,15,73,16,34,64,20,60,61,36,2,27,51,6,70,17,8,50,23,31,76,49,35,58,62,28,47,21 2840.0 63.69000000000001 16.0
