# Problem = StaticVNFPlacementProblem
# Variables = 1
# Objectives = 3
62,51,46,38,6,27,30,63,79,69,77,29,0,26,23,52,39,40,18,76,11,4,13,67,34,22,1,35,2,73,78,48,21,10,15,8,53,55,72,45,50,32,33,54,28,7,42,47,12,24,61,19,64,36,66,56,14,80,20,9,60,37,70,25,16,17,68,81,49,43,31,57,3,59,5,58,44,71,75,65,74,41 3326.0 56.790000000000006 13.0
62,47,65,27,30,41,79,69,77,39,0,63,23,52,40,29,18,46,51,76,4,13,67,22,34,1,35,2,73,42,48,10,15,72,53,55,8,11,45,50,24,33,28,44,78,21,12,32,61,58,19,64,36,66,14,6,57,60,20,37,31,25,70,16,38,56,7,81,17,43,49,68,74,3,59,5,54,26,71,75,80,9 3610.0 62.24000000000001 12.0
62,51,46,38,6,27,30,63,79,69,77,29,0,26,23,52,39,40,18,76,34,4,13,22,1,48,2,73,78,35,21,10,15,72,53,55,8,11,45,50,33,28,7,42,54,32,47,12,24,61,19,64,36,66,56,14,65,57,60,17,20,31,25,67,70,16,9,68,49,43,37,44,3,59,5,75,81,71,58,80,74,41 3693.0 56.474000000000004 13.0
#
60,30,9,28,78,72,0,41,35,23,65,38,53,45,1,20,14,73,5,19,37,31,57,4,55,43,29,36,10,46,48,16,33,81,70,58,74,12,32,52,11,80,47,56,22,34,76,3,25,13,79,68,18,7,54,66,59,39,67,27,42,8,44,63,71,26,49,69,50,24,75,40,61,21,17,77,6,51,62,64,15,2 3221.0 80.738 17.0
60,28,30,9,78,72,0,41,35,23,65,38,53,45,1,20,80,73,19,37,31,57,4,55,43,5,33,15,14,36,10,58,11,70,48,81,46,16,74,12,32,52,29,56,22,34,76,3,25,13,79,68,18,7,54,66,59,39,67,42,8,44,27,63,71,26,49,69,50,75,24,61,40,6,17,77,21,51,62,64,47,2 3268.0 62.11 17.0
60,30,9,28,78,72,0,41,35,23,65,38,53,45,1,20,14,73,5,19,37,31,57,4,55,43,29,36,10,46,48,62,33,81,70,58,74,12,32,52,11,80,47,56,22,34,76,3,25,13,79,68,6,18,7,54,66,59,39,67,27,42,8,44,63,71,26,49,69,50,24,75,40,61,16,21,17,77,51,64,15,2 3251.0 66.938 16.0
60,30,9,28,78,72,0,41,35,23,65,38,53,45,1,20,14,73,5,19,37,31,57,4,55,43,29,36,10,46,48,16,33,81,70,58,74,12,32,52,11,80,47,56,22,34,76,3,25,13,79,68,18,7,54,66,59,39,67,27,42,8,44,63,71,26,49,69,50,24,75,40,61,21,17,77,6,15,51,64,62,2 3242.0 83.738 16.0
60,28,30,9,78,72,0,41,35,23,65,38,53,45,1,20,16,73,19,29,31,57,4,55,43,14,33,36,10,46,48,5,81,70,11,74,12,32,52,58,80,47,56,22,34,76,3,25,13,79,68,18,27,7,54,66,59,39,67,42,8,44,37,63,71,26,49,69,50,75,24,61,40,6,17,77,21,51,62,64,15,2 3321.0 53.138000000000005 16.0
60,30,9,28,78,72,38,41,35,65,2,23,53,45,1,20,29,73,19,37,31,57,4,55,43,14,36,10,58,46,11,48,33,81,70,71,74,32,52,80,5,12,47,40,34,76,3,25,21,79,68,18,7,54,27,66,44,59,39,67,42,8,17,63,26,49,69,50,24,75,56,15,61,16,13,77,6,51,62,64,22,0 3288.0 58.94100000000002 15.0
60,72,30,9,28,78,41,35,23,0,45,65,53,5,1,20,29,73,19,37,31,57,4,55,43,76,14,48,71,46,10,36,33,81,70,58,74,12,32,52,11,80,47,56,22,34,38,3,25,7,79,51,18,13,54,27,66,59,39,67,42,8,44,63,50,26,49,69,16,24,75,40,61,21,17,77,6,68,62,64,15,2 3306.0 102.11000000000001 14.0
60,72,30,9,28,78,41,35,23,65,0,38,53,45,1,20,16,73,19,29,31,57,4,55,43,14,33,36,10,46,48,5,81,70,11,74,12,32,52,80,58,47,56,22,34,76,3,25,13,79,68,18,7,54,66,59,39,67,27,42,8,44,63,71,26,49,69,50,37,77,75,40,61,21,17,24,6,51,62,64,15,2 3347.0 51.21400000000001 15.0
60,72,30,9,28,78,41,35,23,65,0,38,53,45,1,20,16,73,19,29,31,57,4,55,43,14,33,36,10,46,48,5,81,39,70,11,74,12,32,52,58,80,47,56,22,34,3,76,25,13,79,68,18,27,7,54,66,59,67,42,8,44,63,71,26,49,69,50,75,24,40,61,21,37,17,77,6,51,15,62,64,2 3317.0 58.68000000000001 15.0
60,72,30,9,28,78,41,35,23,65,0,53,45,5,1,20,29,73,19,37,31,57,4,48,55,43,76,14,36,10,46,40,33,81,70,38,74,12,32,52,11,80,47,71,22,34,3,21,25,7,79,51,18,13,54,27,66,59,39,67,42,8,44,63,50,26,49,69,16,24,75,58,61,56,17,77,6,68,62,64,15,2 3342.0 92.27 12.0
60,30,9,28,78,72,0,41,35,23,65,38,53,45,1,20,14,73,5,19,37,31,57,4,55,43,29,36,10,13,48,62,33,81,70,40,74,76,32,52,11,80,47,71,22,34,3,25,44,79,46,68,18,67,7,54,27,66,59,39,42,8,12,63,26,49,21,50,24,75,58,16,61,69,17,77,56,51,6,64,15,2 3381.0 67.74800000000002 14.0
60,72,30,9,28,78,41,35,23,65,0,53,45,5,1,20,29,73,19,37,31,57,4,48,55,43,76,14,36,10,46,40,33,81,70,38,74,12,32,52,11,80,47,71,22,34,3,25,21,79,13,68,18,7,54,27,66,59,39,67,42,8,44,63,50,26,49,69,16,24,75,58,61,56,17,77,6,51,62,64,15,2 3356.0 86.27 12.0
60,30,9,28,78,72,0,41,35,23,12,29,53,45,1,20,5,73,19,37,31,57,4,48,55,43,76,14,36,10,46,40,33,81,70,38,74,65,32,52,11,80,47,71,22,34,3,25,42,79,68,18,7,54,27,66,59,21,13,67,51,8,44,63,16,50,26,49,69,24,75,56,58,39,17,77,6,61,62,64,15,2 3375.0 69.59 13.0
60,72,30,9,28,78,41,35,23,65,0,38,39,53,45,1,20,16,73,19,29,31,57,4,55,43,14,33,36,10,46,48,5,81,70,11,74,12,32,52,58,80,47,56,22,34,76,3,25,13,79,68,18,27,7,54,66,59,67,42,8,44,63,71,26,49,69,50,75,24,40,61,21,37,17,77,6,51,15,62,64,2 3327.0 76.138 14.0
60,30,9,28,78,72,0,41,35,23,12,29,53,45,1,20,5,73,19,37,31,57,4,48,55,43,76,14,36,10,46,40,33,81,70,38,74,65,32,52,11,80,47,71,22,34,3,25,42,79,68,18,7,54,27,66,59,39,21,13,67,51,8,44,63,16,50,26,49,69,24,75,56,58,17,77,6,15,61,62,64,2 3380.0 80.71000000000001 12.0
60,30,9,28,72,78,41,35,23,65,0,53,45,5,1,20,29,73,19,37,31,57,4,48,55,43,76,14,36,10,46,40,33,81,70,38,74,12,32,52,11,80,47,71,22,34,3,8,25,13,79,68,18,7,54,27,66,59,39,69,67,42,44,63,56,26,49,50,24,75,58,16,61,21,17,77,6,51,15,62,64,2 3392.0 66.02 13.0
60,72,30,9,28,78,41,35,23,50,65,0,38,53,45,1,20,37,73,19,29,31,57,4,55,43,14,33,36,10,46,48,5,81,70,11,74,12,32,52,40,80,47,71,22,34,76,3,25,42,79,68,18,7,54,27,66,59,39,67,13,8,44,63,49,26,56,69,24,75,58,16,61,21,17,77,6,51,15,62,64,2 3441.0 62.48400000000001 13.0
60,72,30,9,28,78,41,35,23,65,0,53,45,5,1,20,29,73,19,37,31,57,4,48,55,43,47,14,36,10,46,40,33,81,70,38,74,12,32,52,11,80,71,22,34,76,3,6,25,21,79,68,18,7,54,27,66,59,39,24,67,42,63,56,26,49,69,50,75,13,58,61,8,16,17,77,44,51,15,62,64,2 3444.0 68.97 12.0
60,72,30,9,28,78,41,35,23,0,65,38,53,45,1,20,50,37,73,19,29,31,57,4,55,43,14,64,36,10,46,48,5,81,70,11,74,12,32,52,40,80,47,71,22,34,76,3,25,42,79,68,18,7,54,27,66,59,39,67,13,8,44,63,49,26,56,69,24,75,58,16,61,21,17,77,6,15,62,33,51,2 3442.0 61.084 13.0
60,30,9,28,78,72,0,41,35,23,65,38,53,45,1,20,80,73,19,37,31,57,4,55,43,5,33,15,14,36,10,58,6,70,48,81,46,40,74,21,32,52,29,56,22,34,76,3,25,17,79,68,18,7,54,66,59,26,67,27,42,8,44,63,51,39,69,50,24,11,75,61,16,12,13,77,49,71,62,64,47,2 3483.0 55.694 14.0
#
19,48,28,80,68,61,31,64,16,56,47,53,62,41,1,2,18,45,8,50,27,5,71,70,49,0,38,24,79,72,69,66,52,13,23,75,78,42,51,30,44,14,34,4,33,22,60,54,15,32,10,63,40,17,29,58,7,39,36,21,37,35,73,12,77,25,9,81,55,26,59,76,6,43,11,3,74,20,57,46,65,67 3041.0 51.781 16.0
19,48,28,80,68,61,31,64,16,56,47,53,62,41,1,2,18,45,8,50,27,5,71,70,38,0,24,23,79,72,69,66,52,13,75,49,78,42,51,30,44,14,34,4,33,22,60,54,15,32,10,63,40,17,29,58,7,39,36,21,37,35,73,12,77,25,9,81,55,26,59,76,6,43,11,3,74,20,57,46,65,67 3037.0 52.004000000000005 16.0
19,48,28,80,68,61,31,64,16,56,47,53,62,41,1,2,37,45,8,50,27,5,71,49,75,0,38,24,79,72,69,66,52,13,23,70,78,42,51,30,44,14,34,4,33,22,60,54,15,32,10,63,40,17,29,58,7,39,36,21,18,35,73,12,77,25,9,81,55,26,59,76,6,43,11,3,74,20,57,46,65,67 3071.0 47.0 16.0
19,48,28,80,68,4,31,64,16,56,47,53,62,41,1,2,37,45,8,50,27,5,71,49,75,0,38,24,79,72,69,66,52,13,23,70,78,42,51,30,44,14,34,61,33,22,60,54,15,32,10,63,40,17,29,58,7,39,36,21,18,35,73,12,77,25,9,81,55,26,59,76,6,43,11,3,74,20,57,46,65,67 3046.0 47.33 16.0
19,48,28,80,68,4,31,64,16,56,47,53,62,41,1,2,37,45,8,50,27,5,71,49,70,0,38,24,79,72,69,66,52,13,23,75,78,42,51,30,44,14,15,61,33,22,60,54,34,32,10,63,40,17,29,58,7,39,77,18,35,21,73,12,36,25,9,81,55,26,59,76,6,3,74,11,43,20,57,67,65,46 3082.0 45.9 16.0
19,48,28,80,68,4,31,64,16,56,47,53,62,41,1,2,37,45,8,50,27,5,71,49,70,0,38,24,79,72,69,66,52,13,36,23,75,78,42,51,30,44,14,34,61,33,22,60,54,15,32,10,40,63,17,29,58,7,39,77,18,35,73,12,21,25,9,81,55,26,59,76,3,43,11,6,74,20,57,46,65,67 3083.0 47.33 15.0
19,48,28,80,68,4,31,64,16,56,47,53,62,20,1,2,37,45,8,50,27,5,71,70,49,0,38,24,79,72,69,66,52,13,23,75,78,60,42,51,30,44,14,61,34,33,22,54,15,32,10,63,40,17,29,26,58,7,39,77,18,35,73,12,36,25,9,81,55,59,76,21,67,6,3,11,74,41,57,46,65,43 3176.0 42.15 17.0
19,48,28,80,68,4,31,64,16,56,47,53,62,41,77,2,37,45,8,50,27,5,71,67,49,0,38,24,79,72,69,66,52,13,36,23,75,78,42,33,51,30,44,14,34,61,22,21,60,54,15,32,10,40,63,17,29,58,7,39,1,18,35,73,12,25,9,81,55,26,59,76,6,43,11,3,74,20,57,46,65,70 3144.0 42.88400000000001 15.0
19,48,28,80,68,4,31,64,16,56,47,53,62,41,1,2,37,45,8,50,27,71,5,67,49,0,38,24,79,72,69,66,52,13,36,23,75,78,42,51,30,44,14,34,61,33,22,60,54,15,32,10,40,63,17,29,58,7,39,77,18,35,73,12,21,25,9,81,55,26,59,76,6,3,74,11,43,20,57,70,65,46 3116.0 43.43 15.0
19,48,28,80,68,4,31,64,16,56,47,53,62,41,77,2,37,45,8,50,27,5,71,67,49,0,38,24,79,72,69,66,52,13,30,23,75,78,42,51,21,44,14,34,61,33,22,60,54,15,32,10,29,40,58,7,39,1,18,63,17,35,73,12,36,25,9,81,55,26,59,76,3,43,11,6,74,20,57,46,65,70 3191.0 42.15 15.0
19,48,28,80,68,4,31,64,16,56,47,53,62,41,77,2,37,45,8,50,27,5,71,49,70,0,66,38,24,79,72,69,52,13,23,75,78,30,63,42,51,21,44,14,34,61,33,22,60,54,15,32,10,40,17,29,58,7,39,1,18,35,73,12,36,25,9,81,55,26,59,76,6,3,11,43,74,20,57,46,65,67 3191.0 50.5 14.0
19,48,28,80,68,61,31,64,16,56,47,53,62,41,1,2,37,45,8,50,27,71,5,43,0,38,24,23,79,72,69,66,52,13,75,49,78,42,51,30,44,14,34,4,33,22,60,54,21,15,32,63,40,17,29,58,7,39,77,18,35,73,12,36,25,9,81,55,26,59,76,10,67,6,3,11,74,20,57,46,65,70 3478.0 94.16200000000002 13.0
#
10,4,35,15,52,18,6,48,49,63,57,24,2,20,77,78,76,60,46,81,5,53,1,41,67,59,17,54,9,45,73,34,56,47,7,55,19,39,68,80,51,72,40,0,32,29,61,30,28,44,79,43,62,50,38,21,36,3,37,22,25,66,42,65,70,26,14,23,12,8,64,75,11,16,74,27,58,31,71,69,33,13 3123.0 54.744 17.0
10,4,35,15,52,18,6,48,49,63,57,24,2,20,77,78,76,60,46,81,5,53,1,41,67,59,17,54,9,45,73,34,56,47,7,55,19,39,68,80,51,72,40,0,32,29,61,30,28,44,79,43,62,50,38,21,36,3,37,22,25,66,42,65,70,26,14,23,12,8,33,75,11,16,74,27,58,31,71,69,64,13 3158.0 54.744 16.0
10,4,35,15,52,48,2,49,57,63,1,20,51,78,60,41,24,68,76,81,5,53,46,47,67,59,17,54,9,45,73,34,56,18,7,55,19,39,77,80,6,72,40,0,32,29,61,30,28,44,79,43,62,50,38,21,36,3,37,22,25,66,42,65,70,26,14,12,33,8,23,75,11,16,74,27,58,31,71,69,64,13 3164.0 60.808 15.0
10,4,35,15,52,7,48,41,49,63,57,24,2,20,77,78,76,60,81,68,5,53,46,51,47,67,59,17,54,9,45,1,73,34,56,18,55,19,39,42,80,6,72,40,0,32,29,61,30,28,44,79,43,62,50,38,21,36,3,37,22,25,66,65,70,26,14,23,12,33,8,75,11,16,74,27,58,31,71,69,64,13 3157.0 64.80799999999999 15.0
10,4,35,15,52,48,47,49,78,63,46,20,2,41,57,24,76,60,81,68,42,5,53,67,59,17,54,7,45,1,77,73,9,34,56,18,55,40,19,51,80,6,72,39,0,32,29,61,30,28,44,79,43,62,50,38,21,36,3,37,22,25,66,65,74,26,14,23,12,33,8,75,11,16,70,27,58,31,71,69,64,13 3167.0 48.31 16.0
10,4,35,15,52,47,48,49,78,63,46,20,2,41,57,24,76,60,81,68,42,5,53,67,59,17,54,7,45,1,77,73,9,34,56,18,55,40,19,51,80,6,39,0,32,29,61,72,30,28,44,79,43,62,50,38,21,36,3,37,22,25,66,65,33,26,14,23,12,70,8,75,11,16,74,27,58,31,71,69,64,13 3176.0 48.96 15.0
10,4,35,15,52,48,47,49,78,63,46,20,2,41,57,24,76,60,81,7,5,53,68,67,59,17,54,9,45,1,73,34,77,56,42,55,40,19,51,80,36,72,18,39,29,32,0,61,30,28,44,43,62,26,50,38,79,21,3,37,22,25,66,6,33,70,65,58,12,69,14,23,75,16,8,74,27,31,71,11,64,13 3214.0 46.254000000000005 15.0
10,4,35,15,52,48,2,49,57,63,46,20,6,78,60,41,47,68,5,81,76,24,53,67,59,17,54,7,45,1,77,73,9,34,56,18,19,39,55,80,42,72,40,0,32,29,61,30,51,28,44,79,43,62,50,38,21,36,3,37,22,25,66,65,70,26,14,23,12,8,33,75,11,16,74,27,58,31,71,69,64,13 3195.0 52.744 14.0
10,4,35,15,52,41,7,48,49,63,57,24,2,20,78,76,60,81,68,5,53,46,47,67,59,17,54,9,45,77,1,73,34,56,42,55,19,40,51,80,18,72,39,29,32,0,61,30,28,44,79,43,62,50,38,21,36,37,22,25,66,6,26,70,65,14,23,12,58,8,75,11,16,33,74,3,27,31,71,69,64,13 3205.0 52.636 14.0
10,4,35,15,52,48,47,49,78,63,46,20,2,41,57,24,76,60,81,7,5,53,68,67,59,17,54,9,45,1,73,34,77,56,42,55,40,19,51,80,36,72,18,39,29,32,0,61,30,28,44,79,43,62,50,38,21,6,3,37,22,25,66,65,70,33,26,58,12,69,14,23,75,16,8,74,27,11,71,31,64,13 3253.0 46.605000000000004 13.0
#
63,66,70,47,52,8,32,80,24,71,18,72,43,58,21,45,25,79,39,4,60,5,65,75,40,11,23,37,53,15,78,76,26,13,10,20,36,41,35,28,34,67,57,7,77,59,2,55,3,14,22,6,1,44,49,54,61,29,46,64,81,17,73,38,33,68,12,30,51,50,48,69,0,62,9,56,74,19,27,42,31,16 3229.0 88.83 17.0
63,66,70,47,52,8,32,80,24,71,18,72,43,58,21,45,25,79,39,4,60,5,65,75,40,11,23,37,53,15,78,76,26,13,10,20,36,41,35,28,34,67,57,7,77,59,2,55,3,14,22,6,1,44,49,54,74,38,64,81,17,68,30,33,9,73,12,69,56,50,48,46,29,62,51,0,61,42,27,31,19,16 3250.0 88.83 15.0
63,66,70,47,52,8,32,80,24,71,18,72,43,58,21,54,25,79,39,4,60,5,41,75,55,45,11,68,37,29,78,76,26,23,65,10,13,20,28,36,56,34,57,7,59,14,2,15,3,77,22,6,1,44,67,61,40,46,74,38,73,64,81,17,12,30,53,69,49,51,50,48,35,62,9,33,0,19,27,42,31,16 3266.0 65.00000000000001 15.0
63,66,70,47,52,8,32,27,24,71,18,72,43,58,21,46,45,79,39,4,60,67,5,75,40,69,37,53,29,78,76,26,23,28,65,10,13,20,41,36,34,3,57,7,59,14,2,15,77,22,6,1,44,49,54,61,55,74,38,73,64,81,17,25,68,30,33,11,12,51,50,0,62,9,56,35,19,42,80,31,48,16 3336.0 59.094 19.0
63,66,70,47,52,8,32,80,24,71,18,72,43,58,21,67,25,79,39,4,60,5,46,75,40,69,41,37,53,29,78,76,26,23,65,10,13,20,28,57,7,77,59,14,2,15,34,22,36,6,1,44,74,49,54,61,3,38,64,81,17,68,30,33,35,73,45,55,56,51,50,48,12,62,9,11,0,19,42,27,31,16 3299.0 68.18 14.0
63,66,70,47,52,8,32,80,24,71,18,72,43,58,21,3,25,79,39,4,60,5,65,75,40,34,11,23,37,12,68,78,76,26,14,67,10,13,20,41,7,45,57,28,36,59,2,54,15,77,22,6,1,44,49,61,55,46,74,38,73,64,81,17,29,30,53,69,56,51,50,48,35,62,9,33,0,19,27,42,31,16 3370.0 54.150000000000006 15.0
63,66,70,47,52,8,32,80,24,71,18,72,43,58,21,54,25,79,39,4,60,5,65,75,40,34,11,23,37,12,68,78,76,26,10,13,14,49,20,41,28,45,57,7,36,59,2,15,3,77,22,6,1,44,67,61,55,46,33,38,73,64,81,17,29,30,53,69,56,51,50,48,35,62,9,74,0,19,42,27,31,16 3340.0 72.0 13.0
63,66,70,47,52,8,32,80,24,71,18,72,43,58,21,67,25,79,39,4,60,5,46,75,40,69,0,37,53,29,78,76,26,23,65,10,20,77,36,45,57,34,41,7,59,61,2,15,3,13,1,44,74,49,54,14,22,38,64,81,17,68,35,30,33,73,55,12,51,50,48,6,62,9,56,11,28,42,27,31,19,16 3360.0 49.730000000000004 18.0
63,66,70,47,52,8,32,80,24,71,18,72,43,58,21,54,25,79,39,4,60,5,65,75,40,34,11,23,37,12,68,78,76,26,10,13,14,49,20,41,28,45,57,7,36,59,2,15,3,77,22,6,1,44,67,61,55,46,33,38,73,64,81,17,29,30,53,69,51,50,48,35,0,62,9,56,74,19,27,42,31,16 3364.0 86.5 12.0
63,66,70,47,52,8,32,80,24,71,18,72,43,58,21,46,25,79,39,4,60,5,65,75,40,34,15,23,37,12,74,78,76,26,10,13,14,77,20,41,7,45,57,28,73,59,2,55,22,6,1,44,11,49,54,61,38,3,68,33,30,64,81,17,29,36,53,69,56,51,50,48,35,62,9,67,0,19,42,27,31,16 3400.0 44.75000000000001 16.0
63,66,70,47,52,8,32,80,24,71,18,72,43,58,40,67,25,79,39,4,60,5,46,75,21,69,41,37,53,29,78,76,26,23,65,10,13,20,28,36,56,34,57,7,59,14,2,1,3,77,22,44,74,49,54,61,6,38,64,81,17,68,16,33,35,73,45,12,11,51,50,48,55,62,9,15,0,19,42,27,31,30 3353.0 54.300000000000004 15.0
63,66,70,47,52,8,32,80,24,71,18,72,43,58,21,67,25,79,39,4,60,5,65,75,40,11,23,37,53,20,78,76,26,49,14,3,10,13,68,41,7,45,57,28,36,59,2,54,15,77,22,6,1,44,33,61,55,46,74,38,73,64,81,17,29,30,34,69,12,51,50,0,62,9,56,35,19,42,27,48,31,16 3338.0 58.64 14.0
63,66,70,47,52,8,32,80,24,71,18,72,43,58,21,3,25,79,39,4,60,5,65,75,40,34,11,23,37,12,68,78,76,26,10,13,14,49,20,41,28,45,57,7,36,59,2,54,15,77,22,6,1,44,67,61,55,74,38,73,64,81,17,29,30,53,69,51,46,50,48,33,35,62,56,0,19,42,27,9,31,16 3414.0 60.16000000000001 13.0
63,66,70,47,52,8,32,80,24,71,18,72,43,58,21,3,25,79,39,4,60,5,65,75,40,34,11,23,37,49,68,78,76,26,14,67,10,13,20,41,7,45,57,28,59,2,54,64,77,22,6,15,1,44,12,61,55,46,74,38,73,36,81,17,29,30,53,69,51,50,42,48,33,9,62,35,56,0,19,27,31,16 3420.0 64.61000000000001 12.0
#
60,41,49,56,78,66,26,19,55,59,65,40,64,73,4,52,45,67,57,29,63,68,74,8,53,62,72,79,47,22,48,46,32,70,42,15,16,3,20,33,0,81,69,21,35,9,27,77,37,44,6,2,36,31,50,5,10,30,11,54,28,80,34,23,17,61,38,24,39,25,1,58,51,18,7,71,75,13,43,14,12,76 3211.0 84.994 20.0
60,41,49,56,78,66,26,19,55,59,65,40,73,64,52,45,67,57,17,63,68,74,8,53,62,72,79,47,22,48,46,32,70,42,15,16,3,20,51,0,81,69,9,27,31,35,21,80,77,37,44,6,2,36,54,5,10,30,11,14,28,34,50,29,23,33,61,38,24,25,39,1,4,18,7,71,75,13,58,76,43,12 3230.0 67.104 20.0
60,41,49,56,78,66,26,19,55,59,65,40,4,73,64,52,45,67,57,29,63,68,74,8,53,62,72,79,47,22,48,46,32,70,42,15,16,3,20,33,0,81,69,21,35,9,27,77,37,44,6,2,36,31,50,5,10,30,11,54,28,80,34,23,17,61,38,24,39,25,1,58,51,18,7,71,75,13,43,14,12,76 3229.0 81.09400000000001 20.0
60,41,49,56,78,66,26,19,55,59,33,40,73,64,48,52,45,67,57,29,63,68,74,8,53,62,72,79,22,46,3,36,42,15,70,65,32,16,47,20,51,0,81,69,9,35,27,21,77,37,44,6,2,30,31,50,5,10,11,18,28,80,34,23,17,12,61,38,24,75,25,1,39,7,54,71,14,76,58,13,43,4 3223.0 85.26400000000001 17.0
60,41,49,56,66,78,26,19,55,59,63,40,29,73,64,4,52,68,67,57,77,39,74,79,53,8,62,72,45,47,22,48,46,32,70,42,15,16,3,58,51,0,69,9,35,27,21,37,44,6,2,81,31,54,5,10,33,11,18,28,80,34,23,17,61,38,24,30,25,1,36,65,75,50,7,71,76,20,13,43,12,14 3245.0 58.344 19.0
60,41,30,56,78,66,26,19,55,59,65,40,73,64,4,52,29,67,57,8,63,72,74,45,53,62,68,79,47,22,13,48,46,32,70,42,15,16,3,58,51,0,69,81,37,35,17,25,6,77,7,27,44,31,50,5,10,49,54,33,11,39,28,75,2,80,34,23,36,9,1,38,24,21,71,61,14,20,18,76,43,12 3242.0 64.49400000000001 19.0
60,41,49,56,78,66,26,19,55,59,65,40,73,64,52,45,67,57,17,63,68,74,8,53,62,72,79,47,22,48,46,32,70,42,15,16,3,20,51,0,81,69,9,27,31,35,21,80,77,37,44,6,2,36,54,5,10,30,11,75,28,34,50,29,23,33,61,38,24,7,39,1,4,18,25,71,14,76,58,13,43,12 3261.0 61.104 17.0
60,41,49,56,78,66,26,19,55,59,72,40,22,73,64,4,52,29,57,68,63,45,74,8,53,62,79,67,48,46,3,36,42,15,70,65,32,16,47,20,51,0,81,69,9,35,27,21,18,37,44,6,2,30,31,50,5,10,11,77,28,80,34,23,17,61,38,24,58,7,1,39,54,33,25,71,75,13,43,14,12,76 3266.0 90.30799999999999 16.0
