# Problem = StaticVNFPlacementProblem
# Variables = 1
# Objectives = 6
#
4,28,10,8,9,13,38,3,44,22,29,35,46,31,11,45,51,49,27,37,41,20,47,14,6,23,40,36,34,19,7,0,53,12,18,50,33,21,48,43,25,16,55,39,17,52,30,42,5,24,15,2,54,26,1,32 2170.0 31.380000000000003 16.0 85000.0 1.5398048758119252 43.005
4,28,10,8,9,13,38,3,44,22,29,35,46,31,11,45,51,49,37,30,20,47,50,14,6,23,40,36,15,19,7,0,12,33,53,41,43,48,25,2,55,18,39,16,42,17,27,52,5,24,21,34,54,26,1,32 2175.0 32.59 13.0 85000.0 1.480650654658079 40.98
4,28,10,8,9,13,38,3,44,22,29,35,46,31,11,45,51,49,37,30,7,47,41,14,6,23,40,36,15,19,20,0,12,33,53,50,43,48,25,55,21,16,18,39,17,52,27,42,5,24,34,2,54,26,32,1 2310.0 31.780000000000005 13.0 103800.0 1.4896718809024232 41.949999999999996
4,28,10,8,9,13,38,3,44,22,29,35,46,31,11,45,27,51,49,55,41,36,20,47,14,6,23,40,15,19,7,0,53,12,18,50,33,34,48,43,25,16,37,39,17,52,30,42,5,24,21,2,54,26,1,32 2290.0 33.3 12.0 110600.0 1.4366847479838711 40.239999999999995
4,28,10,8,9,13,38,3,44,22,29,35,46,31,11,45,51,49,37,30,7,47,41,14,6,23,40,36,15,19,20,0,12,33,53,50,43,48,25,55,18,39,54,2,17,52,16,42,5,24,32,21,34,26,27,1 2249.0 28.296 15.0 95800.0 1.4598105008119253 40.83
4,28,10,8,9,13,38,3,44,22,29,35,46,31,11,45,51,49,27,37,41,20,47,14,6,23,40,36,34,19,7,0,53,12,18,50,33,21,48,43,25,16,55,39,17,52,30,42,5,24,2,15,54,26,1,32 2178.0 31.380000000000003 15.0 85200.0 1.5882120890472193 44.66
#
34,11,21,26,54,24,45,14,17,46,23,13,2,7,31,12,16,32,43,36,10,5,37,20,27,4,39,8,53,18,1,44,30,38,55,42,0,28,52,51,9,47,33,29,41,3,40,49,25,22,35,15,48,50,6,19 2281.0 52.208 15.0 96100.0 1.4747781525142316 40.915
34,11,21,26,44,24,45,14,17,46,18,13,2,7,31,23,16,32,43,36,10,5,37,20,27,39,8,53,4,30,12,54,1,38,55,42,0,28,52,51,9,47,33,29,41,3,40,49,25,22,35,15,48,50,6,19 2281.0 45.168000000000006 15.0 98300.0 1.4745201525142315 40.915
23,2,26,17,7,24,45,14,30,46,13,11,34,19,31,18,16,32,43,36,10,5,37,20,27,38,48,8,53,4,44,12,54,42,0,1,55,28,52,51,25,6,9,47,33,21,41,3,40,49,22,29,35,15,39,50 2474.0 36.58500000000001 10.0 123600.0 1.3667219224565759 40.565
23,2,26,17,7,24,45,14,30,46,13,11,34,54,31,18,16,32,43,36,10,5,37,20,27,38,39,8,53,4,44,12,21,42,0,1,55,28,52,51,9,47,33,29,41,3,35,40,49,6,22,25,19,15,48,50 2609.0 42.260000000000005 10.0 143100.0 1.4076892157258065 40.39
23,2,26,17,7,24,45,14,40,46,13,11,34,19,31,4,16,32,43,36,10,5,37,20,27,42,48,8,53,18,1,44,30,38,55,12,0,28,52,51,6,9,54,33,21,41,3,47,49,22,25,29,35,15,39,50 2510.0 40.435 13.0 127600.0 1.4963279088089332 40.185
34,11,55,26,6,44,24,45,14,46,13,2,7,31,23,16,43,36,18,10,5,37,20,27,38,53,8,39,12,54,4,30,29,42,0,28,52,51,17,9,47,33,21,41,3,40,32,49,22,25,19,35,15,48,50,1 2635.0 43.390000000000015 16.0 146100.0 1.4513936381185228 39.315
31,44,26,17,29,24,45,14,18,46,13,11,7,34,19,23,16,32,43,36,10,5,37,20,27,39,8,53,1,30,12,54,4,38,55,42,0,28,52,51,6,9,47,33,21,41,3,40,49,25,22,35,2,15,48,50 2825.0 61.269 13.0 168900.0 1.3073828810483874 40.006
34,11,21,26,44,24,45,14,17,46,18,13,2,7,31,23,16,32,43,36,10,5,37,20,27,38,48,8,53,30,12,54,1,39,55,42,0,28,52,51,9,47,33,29,41,3,40,49,25,22,35,15,4,50,6,19 2597.0 63.31300000000001 17.0 135500.0 1.3669551884305213 38.805
2,23,29,26,6,14,24,45,54,46,13,11,34,7,31,18,16,32,43,36,10,5,48,20,27,38,53,8,39,12,1,44,50,4,55,42,0,28,52,51,17,33,47,9,21,41,3,40,49,22,25,35,15,37,30,19 2423.0 47.86600000000001 13.0 116200.0 1.3855052036290325 40.726
34,11,29,26,6,44,24,45,14,18,46,13,2,7,31,23,16,32,43,36,38,5,37,20,27,39,8,10,1,53,12,54,30,4,55,42,0,28,52,51,17,9,47,33,21,41,3,40,49,25,22,35,15,48,50,19 2328.0 43.06 15.0 102700.0 1.4754361525142317 40.915
34,11,21,26,54,24,45,14,17,46,23,13,2,7,31,12,16,32,43,36,10,5,37,20,27,39,8,53,4,30,18,44,1,38,55,42,0,28,52,51,9,47,33,29,41,3,40,49,25,22,35,15,48,50,6,19 2280.0 49.007999999999996 15.0 96600.0 1.474768152514231 40.915
#
38,0,1,14,27,31,33,36,44,47,40,37,11,26,16,12,46,23,48,42,3,34,24,55,51,13,7,30,8,39,54,45,32,19,9,41,43,10,52,4,28,21,22,50,5,35,17,25,15,6,49,18,29,20,53,2 2123.0 48.61300000000001 16.0 73200.0 1.5225267509913394 41.455999999999996
38,0,26,14,51,27,31,33,36,44,47,40,37,11,1,16,12,46,23,48,42,3,34,20,24,55,7,30,8,39,54,45,32,19,9,41,43,10,52,4,28,21,22,50,5,35,17,25,15,6,49,18,29,13,53,2 2121.0 39.43 14.0 75500.0 1.4974871137364374 41.43600000000001
38,0,26,14,27,31,33,36,44,47,40,37,11,1,16,12,46,23,48,42,3,34,24,55,51,7,30,10,39,17,54,20,53,32,19,8,45,9,43,52,4,28,21,22,50,2,29,18,35,15,6,49,5,13,25,41 2144.0 35.36 15.0 80200.0 1.5348305843246728 41.95100000000001
38,0,26,14,27,8,33,31,36,44,47,40,37,11,1,16,46,48,23,42,3,34,24,55,51,7,30,10,39,54,41,20,32,19,12,45,9,52,4,28,21,22,50,5,35,17,25,15,6,49,18,2,29,53,43,13 2323.0 36.78 14.0 99800.0 1.4650910384159246 39.97
38,0,26,14,27,31,33,36,20,44,47,40,37,11,12,42,46,23,48,34,51,16,3,1,24,55,7,30,8,39,54,45,32,19,9,41,43,10,52,4,28,21,22,50,5,35,17,25,15,6,49,18,29,13,53,2 2197.0 39.108000000000004 13.0 84000.0 1.4636631009159244 39.97
38,3,26,14,33,31,36,44,40,27,47,37,11,1,19,10,12,46,23,42,0,22,51,13,24,55,7,30,8,39,54,20,32,48,16,45,9,43,52,4,28,21,34,50,2,29,17,25,6,15,18,49,35,5,53,41 2667.0 74.855 14.0 143600.0 1.3688156313585609 38.605000000000004
38,0,11,14,27,28,33,31,36,44,47,40,37,26,16,12,46,23,48,42,3,34,24,55,51,7,13,30,10,39,54,20,32,19,8,45,9,43,52,4,22,50,41,29,35,17,21,15,18,2,6,1,5,49,25,53 2485.0 57.205000000000005 17.0 120200.0 1.4262185117044959 39.39
38,0,26,14,27,31,33,28,44,47,40,37,11,1,16,12,46,23,48,42,3,34,24,55,51,7,30,10,39,17,54,20,53,32,19,8,45,52,4,36,21,35,2,22,5,43,29,18,9,15,6,49,50,13,25,41 2192.0 46.18 14.0 81300.0 1.473801434249258 40.48
38,0,26,14,27,31,33,36,40,11,8,44,47,37,1,16,46,48,23,42,3,34,24,55,51,7,30,9,10,39,54,32,19,12,45,41,43,52,4,28,21,35,2,22,5,17,25,15,6,49,18,29,20,13,50,53 2587.0 43.88 15.0 132500.0 1.4271179588198801 39.335
38,0,40,14,1,27,31,33,36,44,47,37,11,26,16,12,46,23,48,42,3,34,24,55,51,13,7,30,8,39,54,45,32,19,9,41,43,10,52,4,28,21,22,50,5,35,17,25,15,6,49,18,29,20,53,2 2131.0 41.00800000000001 16.0 75100.0 1.5225567509913394 41.455999999999996
38,0,26,14,27,31,33,36,11,8,44,47,40,37,1,16,46,48,23,42,3,34,24,55,51,7,30,10,39,54,41,20,32,19,12,45,9,52,4,28,21,22,50,5,35,17,25,15,6,49,18,2,29,53,43,13 2326.0 37.188 15.0 77600.0 1.535214584324673 41.95100000000001
#
12,53,26,22,44,36,24,28,31,15,37,10,35,30,32,1,5,6,17,23,40,20,13,49,8,33,2,47,55,45,0,50,43,21,19,27,54,9,4,42,48,3,38,39,51,25,11,41,29,18,16,7,34,14,52,46 2216.0 36.92 17.0 92500.0 1.6402419111808495 45.155
12,53,26,22,44,36,24,28,31,15,37,10,35,30,32,1,5,6,17,23,8,50,49,40,20,33,2,47,55,45,0,39,4,21,19,27,54,9,43,42,48,3,38,13,51,7,25,11,41,29,18,16,34,14,52,46 2222.0 47.675 16.0 91100.0 1.4754551051853746 41.065
12,53,26,22,44,36,24,28,31,15,37,10,35,30,32,1,5,6,17,23,8,50,49,40,20,33,2,47,55,45,0,39,4,21,19,27,54,9,43,42,3,38,48,16,13,51,25,11,41,29,18,7,34,14,52,46 2216.0 38.675 17.0 91400.0 1.6404319111808494 45.155
12,53,26,22,44,36,24,28,31,15,37,10,35,30,32,1,5,6,17,52,13,49,40,20,8,33,2,47,55,0,39,4,21,19,27,54,9,43,42,3,38,50,51,48,25,7,45,11,29,16,18,41,34,14,23,46 2221.0 35.555 17.0 93000.0 1.6400859111808497 45.155
12,53,26,22,44,36,24,28,31,15,37,10,35,30,32,1,9,6,17,52,13,49,40,20,5,33,2,47,55,45,0,39,4,21,19,27,54,8,43,42,3,38,50,51,16,25,7,11,48,29,18,41,34,14,23,46 2373.0 38.516000000000005 15.0 109300.0 1.5456551169354842 42.739999999999995
