# Problem = StaticVNFPlacementProblem
# Variables = 1
# Objectives = 6
24,3,17,28,7,5,2,1,10,23,13,0,18,9,27,11,6,4,25,20,19,14,26,8,15,16,29,12,22,21 1049.0 25.52 9.0 42600.0 0.7710376819168734 23.590000000000003
24,3,20,28,27,10,5,1,2,9,13,0,18,23,7,11,6,4,25,17,19,14,26,8,15,16,29,12,22,21 1076.0 33.75 10.0 43300.0 0.7477885891749381 23.05
#
3,5,23,9,2,0,14,1,27,29,22,19,12,10,16,26,13,7,6,11,4,21,24,17,25,15,8,20,18,28 1072.0 57.699999999999996 11.0 40900.0 0.7505745987903225 22.709999999999997
16,26,7,20,3,2,0,23,13,18,5,19,22,1,10,29,15,14,11,4,21,24,12,17,25,28,8,6,27,9 1233.0 25.52 7.0 63400.0 0.8934903824441688 23.290999999999997
16,26,7,20,28,2,0,23,13,18,5,19,22,1,10,29,15,14,11,4,21,24,12,17,25,27,8,6,3,9 1244.0 26.23 9.0 64900.0 0.8293573007133994 22.115999999999996
3,20,6,2,9,0,15,13,29,18,5,22,14,1,21,10,7,11,24,27,26,17,25,19,12,4,8,28,16,23 1257.0 24.68 9.0 66900.0 0.7429576501240694 20.869999999999997
23,26,7,20,10,2,0,13,29,5,19,22,1,3,14,16,15,18,11,6,9,21,12,17,24,27,8,28,4,25 1257.0 43.26 7.0 66800.0 0.8510764818548389 22.785
3,9,20,28,2,0,23,13,16,18,5,19,22,1,10,29,15,14,11,4,21,24,12,17,25,27,8,6,26,7 1102.0 34.12 9.0 48700.0 0.7411472963709678 21.45
3,9,20,6,2,0,15,13,29,18,5,22,14,1,21,26,24,11,7,27,10,17,25,16,4,12,8,23,19,28 1209.0 38.54 9.0 60100.0 0.7393944292803971 20.869999999999997
3,20,24,2,9,0,15,27,29,18,5,22,14,1,17,10,13,7,6,11,4,21,25,19,12,26,8,28,16,23 1167.0 47.379999999999995 8.0 54200.0 0.7390893326612903 21.325
23,0,18,20,28,9,26,16,27,14,8,19,22,1,10,29,13,7,6,11,4,21,24,17,25,15,12,5,3,2 1375.0 31.14 7.0 83200.0 0.7590018295595534 22.165
3,19,13,2,9,28,29,16,27,5,22,14,1,6,10,18,26,7,11,4,21,24,12,17,25,23,8,15,20,0 1105.0 50.42 9.0 46000.0 0.7361244475806451 22.085
#
24,14,25,2,3,15,10,11,5,16,0,13,17,6,9,23,29,4,1,26,7,21,20,12,22,19,8,27,18,28 1057.0 33.6 9.0 39900.0 0.7439488486352357 22.7
23,14,8,2,10,15,29,11,5,3,0,22,24,20,6,12,1,17,7,21,26,13,9,16,19,25,4,27,18,28 1365.0 32.83 5.0 80000.0 0.7899239243176179 22.255
24,14,25,0,11,12,10,5,16,3,17,13,22,6,9,20,23,29,1,4,26,7,19,28,27,2,15,8,18,21 1253.0 25.819999999999997 9.0 65400.0 0.7988028294044667 22.585
9,12,0,25,28,3,15,10,11,5,16,14,13,22,6,21,20,23,29,1,4,26,7,2,27,19,17,8,18,24 1307.0 30.694 8.0 72700.0 0.8024921111972706 20.894999999999996
24,0,12,2,3,15,10,11,5,16,14,13,22,6,9,20,23,29,1,4,26,21,7,28,27,17,25,8,18,19 1126.0 25.819999999999997 9.0 53000.0 0.8094214818548386 23.495000000000005
24,14,25,0,11,10,12,5,16,3,17,13,22,6,9,20,23,29,1,4,26,7,21,28,19,15,27,8,18,2 1170.0 25.819999999999997 9.0 55000.0 0.8193588591811415 23.195000000000004
11,3,24,2,14,13,10,5,16,0,15,17,22,29,9,23,6,4,1,26,28,7,21,12,20,27,19,8,18,25 1073.0 29.794 10.0 44400.0 0.8191134757699605 23.194999999999997
1,14,25,19,15,29,11,5,3,0,17,13,24,22,6,21,20,23,4,9,12,26,7,2,27,10,16,8,18,28 1400.0 49.12 8.0 84700.0 0.681757497828784 21.139999999999997
1,14,8,2,3,15,29,11,5,10,0,16,22,24,17,26,13,23,6,27,21,28,20,4,12,19,18,7,9,25 1374.0 32.83 5.0 81400.0 0.747686236817618 20.755
24,14,25,2,3,15,10,11,5,16,0,13,17,6,9,23,29,1,4,26,7,28,19,20,27,22,12,8,18,21 1072.0 33.6 8.0 40900.0 0.7319543325062035 23.310000000000002
24,14,25,2,3,15,10,11,5,16,0,17,13,22,6,21,20,23,4,26,7,28,19,29,27,9,12,8,18,1 1145.0 33.6 8.0 51500.0 0.768353205955335 23.255
9,14,25,2,10,15,29,11,5,3,0,22,24,20,6,12,1,17,23,4,26,7,21,28,19,27,16,8,18,13 1323.0 41.744 9.0 74500.0 0.7530722330316743 22.03
24,14,25,0,2,15,10,11,5,16,3,13,17,6,9,23,29,1,4,26,7,21,28,19,20,27,12,8,18,22 1069.0 33.6 8.0 41000.0 0.7318483325062035 23.310000000000002
#
19,2,6,26,16,12,24,11,3,27,5,7,15,8,10,20,17,0,9,25,29,13,14,1,18,23,22,21,4,28 1019.0 41.224 10.0 36800.0 0.698866401674938 21.589999999999996
19,2,6,26,16,24,11,12,3,1,5,15,8,7,17,20,25,4,10,29,13,14,27,18,23,0,22,21,9,28 1022.0 35.14 9.0 39100.0 0.7400089379652606 21.45
27,2,6,26,16,24,28,12,3,1,5,15,8,10,20,21,25,4,17,29,13,14,7,18,23,0,22,9,19,11 1251.0 27.599999999999998 6.0 66200.0 1.1031226185897436 23.57
1,2,6,26,16,12,24,11,3,19,5,8,20,13,14,7,0,9,25,29,10,17,15,27,18,23,22,21,4,28 1324.0 34.304 7.0 77100.0 0.7176622045595533 21.18
19,2,6,26,16,25,24,11,3,1,5,15,8,20,13,14,7,12,4,10,29,17,27,18,23,0,22,21,9,28 1027.0 35.14 9.0 38800.0 0.7402889379652605 21.45
27,19,26,11,16,12,24,3,9,5,7,21,15,8,10,20,25,4,17,29,13,14,1,18,23,0,22,6,2,28 1188.0 27.26 9.0 59100.0 1.0625477558416048 23.119999999999997
1,19,26,22,16,25,24,11,3,27,5,7,15,8,10,13,14,6,4,29,21,18,0,23,20,9,12,17,2,28 1495.0 50.980000000000004 7.0 67800.0 0.7232970432692307 21.514999999999997
19,6,26,22,16,24,11,12,3,1,5,15,8,25,4,14,7,13,10,20,29,17,27,18,23,0,2,21,9,28 1068.0 31.494 9.0 43200.0 0.7473346975806453 21.575
19,2,6,26,16,25,24,11,3,1,5,15,8,20,10,4,27,12,17,29,13,14,7,18,23,0,22,21,9,28 1025.0 42.64 9.0 37700.0 0.7146766516749381 21.589999999999996
#
23,9,19,29,25,21,4,15,17,13,14,7,8,27,1,22,24,26,0,11,5,6,3,2,16,20,18,28,12,10 1080.0 32.019999999999996 10.0 43200.0 0.8093006559139786 23.07
26,19,16,15,23,21,13,17,24,5,25,14,7,8,3,2,9,11,22,6,0,10,29,20,28,1,18,27,12,4 1077.0 48.099999999999994 8.0 41800.0 0.7383342216191069 21.089999999999996
23,9,19,29,17,21,28,15,25,13,14,7,8,1,22,24,26,20,11,5,6,3,2,16,0,18,10,27,12,4 1173.0 22.94 10.0 55200.0 0.7514530891749379 21.925000000000004
23,14,19,11,29,27,18,17,13,12,9,7,8,1,22,15,24,26,20,10,21,5,6,3,2,16,0,4,25,28 1350.0 44.3 9.0 78800.0 0.6992869615384615 23.247
20,27,14,19,25,29,28,15,17,13,21,7,8,22,24,9,10,1,4,23,5,6,0,3,2,16,11,18,12,26 1349.0 45.690000000000005 9.0 79800.0 0.746299875930521 20.849999999999998
23,9,19,29,25,21,4,15,17,13,14,7,8,27,1,22,24,26,0,11,5,6,3,2,16,20,18,10,12,28 1094.0 29.02 9.0 45500.0 0.8052984684139787 23.57
20,27,21,19,25,29,10,15,13,17,14,7,8,4,1,24,9,28,22,23,5,6,0,3,2,16,11,18,12,26 1308.0 47.019999999999996 11.0 73300.0 0.7465744913151364 20.799999999999997
23,9,19,29,13,21,28,15,17,25,14,7,8,4,1,22,24,26,20,10,5,6,3,2,16,0,11,18,12,27 1117.0 33.08 9.0 47400.0 0.7693403487903224 22.7
9,23,8,19,29,27,18,17,13,25,4,7,11,15,1,22,24,26,20,10,21,5,6,3,2,16,0,12,28,14 1243.0 25.18 8.0 64600.0 0.7592071302729528 20.924999999999997
23,9,19,29,17,21,4,15,25,13,14,7,8,1,22,24,26,20,11,5,6,3,2,16,0,18,10,27,12,28 1128.0 30.159999999999997 8.0 49000.0 0.7972276821236559 23.695
26,16,19,29,23,21,13,5,15,17,22,12,14,7,8,3,2,9,11,6,0,10,25,24,20,28,1,18,27,4 1101.0 48.1 8.0 45200.0 0.7297354353287843 21.214999999999996
#
21,17,26,19,6,11,13,1,9,16,18,12,15,4,25,27,5,28,29,20,14,2,23,22,24,10,8,0,3,7 1105.0 39.34 10.0 78400.0 0.7684800401674938 22.198
17,1,26,13,23,22,27,2,9,19,3,0,15,4,6,25,29,5,28,16,20,14,11,21,24,12,10,18,8,7 1105.0 33.96 7.0 44800.0 0.7582841874999998 23.304000000000002
17,2,26,19,9,11,13,1,0,27,3,12,15,22,4,25,29,5,28,16,20,14,21,6,24,23,10,7,8,18 1100.0 27.4 9.0 45400.0 0.7723265987903225 22.698
21,17,26,19,23,9,13,1,0,27,3,12,15,22,4,29,6,28,16,20,14,2,5,11,24,10,25,8,18,7 1157.0 25.580000000000005 7.0 54700.0 0.8121726935483871 23.2
21,17,26,19,23,9,13,1,0,27,3,12,15,4,25,29,6,28,16,20,14,2,5,11,24,10,22,8,18,7 1143.0 23.28 8.0 53400.0 0.804961256048387 23.2
17,2,26,1,9,13,27,19,23,3,12,18,11,0,4,25,29,5,28,20,14,16,21,22,6,24,10,15,8,7 1175.0 28.759999999999998 6.0 54100.0 0.7757576875 23.325
1,17,25,19,23,11,28,13,21,0,27,3,12,15,4,26,29,6,16,20,14,2,5,9,24,10,22,8,18,7 1314.0 38.04 7.0 77100.0 0.7244722771401986 20.884999999999998
17,2,26,19,15,11,13,1,7,27,24,3,12,0,4,25,6,5,28,16,20,14,21,29,23,22,10,18,8,9 1104.0 26.1 8.0 46700.0 0.7744622237903225 23.163999999999998
2,17,26,14,21,23,13,1,9,4,15,3,11,0,29,25,27,6,19,16,20,28,18,12,22,24,5,10,8,7 1235.0 30.92 8.0 65100.0 0.8591947537079856 21.295
1,17,26,13,23,11,19,21,0,27,3,12,15,4,25,29,6,28,16,20,14,2,5,9,24,10,22,8,18,7 1148.0 33.54 6.0 53500.0 0.7929987076612903 21.31
17,2,26,19,15,11,13,1,9,0,18,3,23,4,25,27,5,28,29,20,14,16,21,12,22,24,6,10,8,7 1136.0 23.744 9.0 48900.0 0.7534418124999999 22.823
17,2,26,21,9,19,28,13,1,7,27,3,12,18,0,4,25,20,5,24,16,6,14,29,23,22,10,15,8,11 1140.0 31.494 8.0 48700.0 0.7823773850806451 22.573
21,17,26,19,23,11,13,1,7,27,24,3,12,0,4,25,6,5,28,16,20,14,2,29,15,22,10,18,8,9 1179.0 29.24 8.0 56000.0 0.7746671673387097 22.823
17,1,26,13,23,22,19,2,27,9,3,0,15,11,4,25,29,5,28,16,20,14,21,12,6,24,10,18,8,7 1101.0 30.694 7.0 44900.0 0.7581541874999999 23.304000000000002
17,2,26,19,9,11,13,1,0,27,3,12,15,22,4,25,29,5,28,16,20,14,21,23,6,24,10,18,8,7 1249.0 28.759999999999998 8.0 46500.0 0.7556534374999998 22.704
#
