w1,w3,w6,w7,w10
0.812267760080645,1.1406956228287841,0.7035588391749379,0.7336878517369727,0.9523182809139785
0.8065446068548386,1.1016044348635237,0.7822161008064517,0.7144722216191067,0.8323806730769231
0.8342200604838712,1.0786659615384617,0.8303807842741936,0.8357839776674938,0.9575328349875929
0.7683145100806452,1.2167128905086848,0.7713476552419354,0.7242597644230769,0.9134526693548388
