DNSGAII-A,DNSGAII-B,NSGAIII,MOEAD,RVEA,,,,,
11,14,14,14,15,,,,,
13,14,11,15,13,,,,,
13,13,13,14,12,,,,,
12,14,14,14,16,,,,,
14,14,12,16,17,,,,,
11,14,12,12,16,,,,,
12,14,13,16,14,,,,,
11,13,12,13,15,,,,,
13,14,13,17,13,,,,,
13,13,12,15,16,,,,,
,,,,,,,,,
12,14,13,15,15,,12,,,
13,14,13,15,15,,13,,,
,,,,,,,,,
,,,,,,,,,
12,13,14,14,13,13,15,15,15,15
