DNSGAII-A,DNSGAII-B,NSGAIII,MOEAD,RVEA,,,,,
8,7,6,11,11,,,,,
7,7,7,11,8,,,,,
7,8,7,10,7,,,,,
6,5,7,10,9,,,,,
7,8,7,13,9,,,,,
7,7,7,10,8,,,,,
6,7,6,10,10,,,,,
7,7,7,11,8,,,,,
7,6,7,12,8,,,,,
7,8,7,12,9,,,,,
,,,,,,,,,
7,7,7,11,9,,7,,,
7,7,7,11,9,,7,,,
,,,,,,,,,
,,,,,,,,,
7,7,7,7,7,7,11,11,9,9
