DNSGAII-A,DNSGAII-B,NSGAIII,MOEAD,RVEA,,,,,
1167,1243,1195,1090,1186,,,,,
1155,1249,1179,1141,1093,,,,,
1131,1113,1166,1104,1054,,,,,
1202,1136,1202,1057,1167,,,,,
1270,1140,1169,1059,1049,,,,,
1227,1164,1187,1204,1102,,,,,
1190,1169,1155,1035,1072,,,,,
1182,1238,1171,1061,1068,,,,,
1219,1159,1169,1081,1094,,,,,
1226,1165,1145,1013,1175,,,,,
,,,,,,,,,
1197,1178,1174,1085,1106,,1085,,,
1196,1165,1170,1071,1094,,1071,,,
,,,,,,,,,
,,,,,,,,,
1197,1196,1178,1165,1174,1170,1085,1071,1106,1094
