DNSGAII-A,DNSGAII-B,NSGAIII,MOEAD,RVEA
4227.0,4026.0,3617.0,3628.0,3583.0
4073.0,1924.0,3920.0,3673.0,3709.0
3743.0,3600.0,3849.0,3662.0,3730.0
3958.0,3903.0,4143.0,3759.0,3488.0
3961.0,4068.0,3999.0,3775.0,3570.0
3804.0,4182.0,3905.0,3577.0,3553.0
3751.0,3753.0,3986.0,3842.0,3770.0
4073.0,4028.0,3886.0,3972.0,3832.0
3878.0,3971.0,3708.0,3658.0,3870.0
4099.0,4102.0,4082.0,3755.0,3490.0
