DNSGAII-A,DNSGAII-B,NSGAIII,MOEAD,RVEA
1882.0,2016.0,5444.0,5361.0,5233.0
5472.0,1924.0,5268.0,5324.0,5318.0
5442.0,3974.0,5695.0,5341.0,5080.0
1977.0,3903.0,5299.0,5523.0,5320.0
1900.0,4068.0,5355.0,5162.0,5198.0
5277.0,4022.0,5682.0,5020.0,4873.0
5449.0,1923.0,5547.0,5210.0,5201.0
5444.0,4028.0,5581.0,5486.0,5082.0
5524.0,3971.0,5255.0,5019.0,5088.0
1942.0,4102.0,5398.0,4929.0,5035.0
