DNSGAII-A,DNSGAII-B,NSGAIII,MOEAD,RVEA
1306.0,1304.0,1296.0,1203.0,1256.0
1322.0,1297.0,1263.0,1085.0,1198.0
1428.0,1264.0,1314.0,1143.0,1273.0
1240.0,1263.0,1288.0,1108.0,1139.0
1325.0,1313.0,1322.0,1106.0,1085.0
1354.0,1351.0,1343.0,1254.0,1173.0
1308.0,1297.0,1248.0,1272.0,1165.0
1283.0,1313.0,1358.0,1206.0,1202.0
1302.0,1326.0,1336.0,1135.0,1129.0
1269.0,1284.0,1255.0,1136.0,1132.0
