DNSGAII-A,DNSGAII-B,NSGAIII,MOEAD,RVEA
28.944,31.459999999999997,28.759999999999998,34.95,34.3
37.15,36.260000000000005,31.4,46.604000000000006,23.85
30.06,24.479999999999997,31.56,38.8,25.2
32.44,29.54,31.56,38.8,23.55
27.4,29.54,30.06,38.739999999999995,25.52
31.56,31.56,32.440000000000005,31.56,34.12
32.44,25.2,30.36,32.804,33.6
29.540000000000003,31.56,31.559999999999995,28.05,31.494
31.56,34.74,27.96,31.35,29.02
31.559999999999995,24.599999999999998,30.06,35.14,28.759999999999998
