DNSGAII-A,DNSGAII-B,NSGAIII,MOEAD,RVEA
77500.0,84600.0,84000.0,66300.0,62900.0
77500.0,76000.0,76600.0,61600.0,76300.0
86600.0,78100.0,85400.0,59400.0,80000.0
91900.0,93700.0,91100.0,67500.0,70700.0
72800.0,80600.0,84000.0,61900.0,75800.0
83200.0,92400.0,90300.0,64200.0,61500.0
86900.0,84200.0,92100.0,67000.0,71400.0
77900.0,85400.0,77300.0,65400.0,75700.0
90200.0,86400.0,84200.0,56800.0,67000.0
80500.0,81200.0,90400.0,66600.0,75700.0
