DNSGAII-A,DNSGAII-B,NSGAIII,MOEAD,RVEA
97700.0,71800.0,108700.0,74100.0,97100.0
95600.0,85800.0,133200.0,77800.0,100500.0
82300.0,92300.0,114800.0,75500.0,94500.0
98800.0,80300.0,115600.0,104100.0,88700.0
82300.0,102600.0,123500.0,109600.0,104100.0
99000.0,90100.0,132500.0,93900.0,91900.0
88200.0,94600.0,119500.0,116000.0,85000.0
93000.0,93300.0,121700.0,86200.0,123600.0
98800.0,99100.0,129700.0,96500.0,75500.0
82100.0,93100.0,131500.0,88500.0,99800.0
