DNSGAII-A,DNSGAII-B,NSGAIII,MOEAD,RVEA
1525.0,1337.0,2384.0,2096.0,2290.0
1515.0,1422.0,2540.0,2171.0,2296.0
1424.0,1520.0,2412.0,2120.0,2269.0
1525.0,1390.0,2436.0,2344.0,2215.0
1392.0,1568.0,2483.0,2409.0,2340.0
1522.0,1471.0,2570.0,2254.0,2219.0
1477.0,1513.0,2439.0,2457.0,2175.0
1477.0,1498.0,2485.0,2210.0,2474.0
1541.0,1506.0,2534.0,2272.0,2121.0
1409.0,1490.0,2559.0,2244.0,2286.0
